Estadística del Padrón Continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Población por sexo, Sección y nacionalidad (principales nacionalidades).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unidades: Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUSEC,Total Población,Españoles,Total Extranjeros,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,República Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
2800601004,2594,1932,662,108,2,8,1,11,1,11,5,64,44,2,13,73,0,56,0,0,349,16,21,7,38,0,1,55,66,21,52,0,9,86,32,9,2
2800601005,859,676,183,30,0,1,0,2,5,1,0,20,6,0,5,8,0,7,0,0,133,1,3,7,8,0,0,14,17,15,26,0,3,6,6,0,0
2800601006,1495,1154,341,73,1,1,0,3,6,3,0,57,10,1,2,62,1,58,0,1,175,2,8,0,14,5,1,18,38,11,14,0,8,20,6,0,1
2800601007,1832,1431,401,49,2,5,0,6,0,0,1,34,42,0,7,28,0,22,0,0,249,3,8,0,28,1,0,33,50,24,53,0,5,33,24,0,0
2800601008,1937,1420,517,111,2,13,0,7,5,7,0,76,53,1,13,81,2,66,0,1,221,6,4,4,24,0,2,47,28,15,36,1,6,45,12,0,6
2800601009,2580,2010,570,83,0,10,3,9,0,5,1,55,50,0,3,75,1,68,1,0,310,4,11,14,34,4,4,41,60,47,53,0,10,51,27,0,1
2800601011,784,633,151,23,2,9,0,2,0,0,0,10,1,0,1,32,0,23,3,0,95,0,9,4,10,1,0,4,17,16,18,0,2,0,0,0,0
2800601012,1156,941,215,19,1,4,0,3,1,1,0,7,14,1,4,42,1,26,3,0,125,1,3,4,8,0,0,18,33,17,25,0,1,15,7,0,0
2800601013,1693,1461,232,44,0,0,1,0,0,3,0,40,12,0,4,34,4,29,0,0,113,2,4,2,12,0,2,17,6,14,24,0,17,29,21,0,0
2800601014,1718,1421,297,51,0,6,1,11,0,2,0,24,19,5,10,46,0,13,3,2,159,4,9,4,15,1,4,17,19,31,29,1,4,22,15,0,0
2800601015,1981,1632,349,52,1,5,4,2,3,8,0,27,39,0,18,61,0,12,1,1,143,8,1,2,17,0,0,14,23,24,14,0,27,45,1,1,9
2800601016,1550,1195,355,74,0,7,1,11,1,2,1,48,14,1,3,67,1,43,4,3,169,2,0,10,19,2,0,22,43,11,19,0,9,31,20,0,0
2800601017,1175,910,265,30,1,3,1,0,0,0,0,24,10,0,2,39,0,32,5,0,159,4,6,0,13,0,2,15,28,13,28,0,4,27,15,0,0
2800601018,1825,1444,381,55,1,1,1,6,1,10,1,33,29,1,9,60,0,53,0,0,208,7,12,1,22,2,4,19,59,18,29,2,5,26,6,0,3
2800601019,723,592,131,16,0,0,0,2,2,0,0,12,3,0,3,22,0,12,0,1,81,0,4,7,17,0,3,10,14,9,13,0,2,9,0,1,0
2800601020,924,778,146,28,0,3,4,5,1,2,0,13,7,0,3,18,0,18,0,0,82,3,0,2,16,1,1,12,4,16,11,0,7,11,4,0,0
2800601021,1624,1376,248,62,0,3,0,0,1,4,1,53,20,3,0,25,0,19,0,0,113,1,6,9,24,4,1,12,15,11,12,0,3,25,20,0,3
2800601022,1559,1323,236,34,2,2,0,8,0,1,0,20,18,1,3,35,0,31,0,0,126,6,9,1,25,0,0,21,3,13,26,0,10,23,11,1,0
2800601023,2033,1755,278,70,0,6,0,6,0,1,1,55,38,2,7,24,0,9,0,0,122,2,3,1,24,4,4,15,8,18,15,0,10,24,18,0,0
2800601024,1223,1027,196,54,1,1,0,0,0,0,3,48,20,0,16,7,0,2,0,2,75,4,4,2,17,0,0,8,13,12,4,1,6,40,31,0,0
2800601025,1683,1524,159,41,0,5,1,4,0,3,1,24,7,1,1,14,0,13,0,0,87,0,0,6,25,3,1,4,17,9,13,0,1,10,3,2,0
2800601026,1076,1003,73,31,3,0,4,1,0,1,1,19,0,0,0,1,1,0,0,0,37,0,1,5,11,2,0,2,8,3,1,1,0,4,4,0,0
2800601027,2376,2069,307,57,0,3,6,11,5,2,4,25,4,0,0,79,7,54,0,2,105,1,3,2,37,4,1,10,7,18,15,0,4,61,55,0,1
2800601028,1680,1590,90,24,1,0,8,1,5,3,1,4,3,0,3,16,3,9,0,0,42,11,0,3,5,0,0,8,3,9,2,0,0,5,0,0,0
2800601029,1285,1198,87,16,0,4,0,1,1,3,2,5,10,1,1,7,0,6,0,1,38,2,0,0,7,0,0,9,5,4,0,0,5,15,0,5,1
2800601030,2166,2045,121,55,3,1,11,10,0,8,2,18,8,0,1,3,0,0,0,2,50,5,1,2,6,1,0,3,0,8,0,0,4,3,2,0,2
2800601031,1679,1543,136,32,2,0,0,6,0,4,1,16,2,0,0,7,0,0,0,0,65,2,2,1,9,0,0,5,15,7,1,0,6,28,19,0,2
2800601032,2137,1948,189,55,1,3,4,10,1,8,0,24,10,1,8,39,4,33,0,0,59,3,0,3,6,1,0,10,11,6,2,0,8,26,19,0,0
2800601033,2240,1908,332,199,20,1,35,39,4,29,26,12,9,3,2,9,0,1,0,0,80,3,7,2,6,0,6,5,17,6,2,0,2,35,5,0,0
2800601034,1366,1206,160,64,8,0,12,6,0,9,14,7,2,0,1,0,0,0,0,0,66,1,4,12,7,0,3,0,3,4,0,0,7,28,0,0,0
2800601035,929,726,203,80,3,1,21,4,1,16,13,12,11,0,4,8,0,8,0,0,68,8,3,1,3,0,0,2,16,13,0,0,11,36,4,0,0
2800601036,2171,1658,513,258,20,2,51,19,2,26,37,51,15,0,5,19,0,11,1,0,168,8,10,7,16,1,9,6,46,3,1,0,15,53,0,0,0
2800601037,3576,3140,436,206,18,8,57,35,4,17,20,18,21,7,6,4,1,1,0,0,121,7,2,17,11,2,2,0,9,9,1,2,22,78,16,0,6
2800601038,1659,1521,138,44,0,5,2,12,2,0,2,18,21,0,2,12,4,6,0,2,56,1,1,3,10,1,1,8,5,9,2,0,9,5,2,1,0
2800601039,2834,2497,337,205,21,0,63,23,1,16,27,5,19,1,4,9,0,1,0,0,75,3,4,5,3,1,0,0,8,2,2,3,9,29,5,0,0
2800601040,2020,1616,404,199,23,1,40,25,5,10,32,13,10,4,4,22,1,1,0,5,137,12,3,8,10,0,11,1,16,7,3,0,18,33,1,0,3
2800601041,2294,1863,431,261,45,1,49,37,13,12,36,10,21,6,0,2,0,2,0,0,104,11,4,19,8,0,3,0,8,2,2,0,9,43,12,0,0
2800601042,1438,1157,281,42,0,4,0,5,3,5,0,24,8,2,2,37,0,35,0,0,155,2,9,4,11,1,0,24,23,9,33,0,10,39,3,0,0
2800601043,1188,881,307,64,3,6,2,3,4,0,2,39,8,0,0,59,2,51,1,0,151,3,3,3,14,13,0,14,40,13,17,3,4,25,15,0,0
2800601044,1866,1730,136,42,4,0,5,3,1,11,6,6,2,1,0,11,2,2,0,0,64,3,2,4,5,0,4,2,0,5,5,1,3,17,7,0,0
2800601045,1678,1569,109,33,3,1,0,6,5,1,0,15,1,0,1,27,0,21,0,0,33,5,1,0,0,1,0,7,2,3,5,2,1,15,11,0,0
2800601046,893,752,141,29,1,0,0,0,5,6,0,14,31,0,0,8,0,3,1,0,58,1,1,1,7,0,1,15,14,5,10,0,1,14,13,0,1
2800601047,1016,959,57,20,2,0,3,4,0,0,2,9,12,0,12,0,0,0,0,0,20,3,0,1,0,0,0,4,2,3,0,0,4,5,0,0,0
2800601048,2268,1985,283,137,32,0,20,28,2,7,16,14,22,6,5,4,0,3,0,0,90,9,5,3,4,1,3,2,18,6,1,0,6,30,9,0,0
2800601049,1684,1615,69,28,1,0,1,3,0,4,2,15,1,0,0,1,0,1,0,0,28,0,0,8,5,0,0,2,0,5,4,0,1,11,8,0,0
2800601050,1790,1741,49,31,3,1,4,9,1,1,3,1,1,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,5,0,1,6,5,0,0
2800601051,2289,2208,81,42,0,2,7,9,1,8,3,5,6,1,4,2,0,0,0,0,27,1,0,1,5,0,1,1,2,5,0,0,8,4,3,0,0
2800601052,1382,1355,27,12,1,0,7,2,0,0,2,0,4,1,0,0,0,0,0,0,11,2,0,0,1,3,0,0,1,1,0,0,1,0,0,0,0
2800601053,2264,2207,57,30,4,0,8,2,0,8,4,0,3,2,1,0,0,0,0,0,20,1,0,3,2,0,0,0,1,2,0,0,7,3,0,0,1
2800601054,2090,1858,232,23,5,0,2,4,2,5,2,1,3,2,0,136,3,130,0,0,36,3,0,0,5,2,1,0,4,1,5,0,8,32,26,1,2
2800601055,2269,2173,96,53,2,1,0,17,3,8,4,10,7,2,3,0,0,0,0,0,26,1,0,2,11,2,0,0,2,1,1,0,0,10,3,0,0
2800601056,1826,1716,110,59,0,13,0,14,2,1,3,23,1,0,1,14,0,10,0,1,34,8,5,1,3,2,3,3,1,1,1,0,3,2,1,0,0
2800601057,1997,1905,92,44,1,0,4,11,3,6,9,1,2,0,1,1,0,0,0,0,33,7,0,3,4,1,4,0,1,0,0,0,5,12,4,0,0
2800601058,1459,1428,31,7,0,3,1,0,2,1,0,0,0,0,0,2,0,0,0,0,17,0,0,2,3,1,0,1,0,5,1,0,4,5,4,0,0
2800601059,3153,2673,480,263,33,2,51,65,0,36,37,9,22,2,2,5,0,4,0,0,133,20,5,3,9,4,5,1,12,8,0,0,12,57,2,0,0
2800601060,1060,961,99,51,4,3,7,12,0,11,5,1,8,1,0,1,0,0,0,0,30,0,0,1,5,1,1,0,2,3,0,0,9,9,1,0,0
2800601061,1077,1006,71,32,1,1,3,5,1,7,1,6,6,0,0,16,1,13,0,1,16,3,1,1,4,0,0,0,3,0,1,0,2,1,0,0,0
2800601062,1733,1685,48,21,2,0,6,1,0,5,2,3,1,0,1,3,0,3,0,0,23,3,0,0,6,1,0,3,4,0,0,0,1,0,0,0,0
2800601063,2003,1904,99,36,0,5,2,9,2,3,3,4,8,4,2,1,0,1,0,0,42,4,0,1,8,2,2,1,1,0,0,1,11,12,5,0,0
2800601064,1946,1881,65,31,3,0,0,9,4,2,2,4,4,4,0,4,0,0,0,1,18,1,0,5,1,0,0,2,1,0,2,0,4,8,2,0,0
2800601065,1524,1498,26,14,2,0,4,3,0,2,0,1,0,0,0,2,0,1,0,0,10,0,0,0,0,0,1,5,1,1,0,0,1,0,0,0,0
2800601066,2371,2289,82,29,0,0,4,4,1,10,2,2,7,1,2,2,0,0,1,0,36,6,0,3,4,2,2,0,3,1,0,2,10,8,4,0,0
2800701001,1252,1148,104,27,0,10,0,1,1,2,0,13,8,1,7,29,0,13,5,0,26,0,2,1,4,0,0,4,0,9,0,0,2,14,6,8,0
2800701002,1938,1600,338,57,1,7,2,2,0,1,3,38,31,0,30,133,0,115,4,0,80,5,2,0,11,0,4,15,0,12,21,1,2,37,15,20,0
2800701003,1399,1232,167,49,0,6,0,1,8,0,0,34,16,1,14,31,0,25,4,0,53,6,5,1,7,0,0,8,3,9,4,0,2,18,17,0,0
2800701004,1371,1088,283,58,0,0,0,3,3,1,0,51,65,2,54,58,0,44,2,0,78,5,3,9,12,1,1,9,5,10,10,0,4,24,16,5,0
2800701005,1597,1382,215,69,0,5,0,1,6,1,2,54,30,1,28,41,0,37,1,0,58,2,2,0,5,4,1,22,2,4,6,2,0,17,17,0,0
2800701006,925,747,178,60,0,7,1,2,0,2,0,45,15,0,14,20,0,13,0,0,60,3,0,2,16,0,1,3,0,9,12,1,9,23,12,10,0
2800701007,1476,1099,377,79,2,3,2,6,7,1,0,56,43,1,40,73,0,56,2,0,110,7,4,5,13,5,0,27,0,11,16,0,11,72,51,6,0
2800701008,1957,1598,359,104,0,6,0,1,2,5,0,89,23,0,20,102,0,91,3,0,111,2,5,4,14,6,0,29,4,20,13,0,6,19,18,0,0
2800701010,1539,1203,336,50,0,2,0,5,4,1,2,36,20,1,19,92,1,78,4,0,124,0,8,4,14,1,3,43,5,16,12,0,4,50,22,24,0
2800701011,1474,1142,332,105,0,16,0,0,1,2,3,82,43,0,38,48,5,38,3,0,99,1,4,1,12,1,0,38,2,19,8,1,1,37,34,0,0
2800701012,1380,1059,321,95,0,7,0,0,5,3,0,80,32,0,28,94,4,63,4,0,87,3,9,3,14,0,3,10,3,13,6,1,12,13,12,0,0
2800701013,1113,904,209,37,0,1,3,1,2,1,0,28,28,1,26,63,0,51,10,0,68,1,6,3,14,4,0,11,4,6,11,0,2,13,2,0,0
2800701014,943,770,173,47,1,0,2,1,0,1,0,41,26,1,22,53,0,45,1,0,38,1,2,3,10,0,0,7,4,7,2,0,2,9,4,5,0
2800701015,1130,1004,126,22,0,1,1,4,1,2,1,6,1,0,0,59,0,54,0,0,39,0,1,4,6,1,0,8,3,3,7,0,5,5,5,0,0
2800701016,3055,2701,354,100,5,9,0,12,7,4,0,61,69,3,59,55,1,16,4,1,92,3,3,14,21,8,1,4,4,9,11,2,5,38,24,10,0
2800701017,2095,2046,49,14,1,4,0,1,0,2,1,5,0,0,0,2,0,0,0,0,20,2,0,0,5,2,1,6,0,0,0,0,3,13,5,0,0
2800701018,1399,1352,47,13,0,4,1,2,0,3,0,2,3,0,3,4,0,3,1,0,17,1,0,1,5,2,0,0,0,3,0,0,4,10,8,0,0
2800701019,1807,1682,125,33,0,0,0,7,2,2,1,21,4,3,1,42,0,29,0,0,36,1,0,1,2,2,4,2,0,5,3,0,4,10,9,0,0
2800701020,2799,2675,124,40,1,3,0,6,6,3,0,18,6,1,5,12,2,1,6,0,55,2,2,0,20,3,4,2,0,10,1,1,4,11,9,0,0
2800702001,1045,898,147,24,2,0,0,0,0,0,0,17,41,0,38,25,1,2,4,0,52,0,10,1,7,0,1,1,0,11,3,0,2,5,0,0,0
2800702002,774,682,92,20,0,0,2,2,0,0,0,16,33,0,24,5,1,3,1,0,34,2,0,0,9,2,0,1,1,7,0,0,3,0,0,0,0
2800702003,1371,1247,124,22,0,1,0,1,0,0,2,18,47,1,37,5,0,3,0,0,38,0,3,1,6,0,0,7,0,8,4,0,1,12,0,0,0
2800702004,1065,974,91,14,0,3,0,0,1,0,1,9,34,0,33,4,0,3,1,0,36,1,4,5,2,1,0,1,0,5,0,0,0,3,1,0,0
2800702005,1246,1127,119,28,0,9,0,0,3,0,1,13,23,0,20,20,0,2,1,0,42,5,2,5,11,1,4,0,1,4,6,0,1,6,6,0,0
2800702006,1503,1407,96,34,0,3,0,1,0,0,2,26,30,0,30,2,1,1,0,0,23,0,1,0,3,4,1,3,1,2,2,0,0,7,5,0,0
2800702007,694,657,37,7,0,2,2,0,2,0,0,1,14,0,12,2,0,0,2,0,14,0,0,2,1,1,0,3,0,1,0,0,0,0,0,0,0
2800702008,689,665,24,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,18,1,1,0,2,0,2,0,0,2,0,0,8,1,0,0,0
2800702009,1212,1120,92,32,1,0,0,5,4,3,0,15,9,0,9,8,1,0,1,0,36,4,5,0,6,0,0,8,0,6,0,0,1,7,7,0,0
2800702010,912,848,64,27,0,0,0,0,2,1,0,23,5,0,5,2,0,2,0,0,26,0,3,0,3,0,4,5,0,6,1,0,4,4,4,0,0
2800702011,1186,1076,110,22,0,4,0,0,4,0,0,13,38,3,35,3,0,1,0,0,42,0,8,3,7,1,1,6,3,5,2,0,0,5,5,0,0
2800702012,1117,965,152,48,0,14,0,1,1,0,0,31,33,1,25,7,0,5,1,0,59,0,4,1,10,0,0,14,2,14,9,0,0,4,4,0,1
2800702013,1253,1137,116,50,0,13,0,8,5,0,0,24,27,1,21,14,0,10,1,0,25,1,1,1,5,1,1,7,2,3,2,0,1,0,0,0,0
2800702014,1442,1277,165,36,0,12,0,1,6,1,0,16,36,3,31,19,1,7,4,0,31,1,5,4,3,1,0,3,0,10,0,0,0,43,38,0,0
2800702015,1776,1667,109,13,0,1,0,2,1,0,0,8,21,2,18,18,0,14,4,0,48,0,5,1,6,4,1,8,5,8,2,0,1,9,8,0,0
2800702016,2119,2009,110,53,2,0,0,2,10,2,0,36,8,2,6,10,0,1,0,0,23,0,0,0,2,1,0,3,4,2,6,0,2,16,3,1,0
2800702017,1306,1252,54,28,0,2,0,4,0,0,0,22,6,0,1,4,1,2,1,0,16,2,1,0,0,2,0,3,3,1,3,0,1,0,0,0,0
2800702019,1690,1641,49,23,2,2,0,3,0,0,1,14,1,0,0,3,0,3,0,0,13,1,0,0,3,0,0,0,1,6,0,0,1,9,9,0,0
2800702020,1309,1256,53,11,0,0,2,0,5,0,1,3,10,0,10,7,0,1,3,0,17,0,1,0,1,2,1,1,1,1,2,0,4,8,8,0,0
2800702021,1682,1648,34,11,0,2,0,4,0,0,0,5,9,0,9,1,0,1,0,0,13,5,1,1,0,2,0,0,2,0,1,0,0,0,0,0,0
2800702022,1631,1471,160,50,0,20,0,1,2,0,1,26,11,0,11,26,0,25,0,0,49,4,4,0,5,2,1,10,3,4,4,0,4,24,23,0,0
2800702023,756,683,73,19,1,5,1,2,2,0,0,7,6,0,4,8,0,0,1,0,29,0,8,0,13,0,0,1,3,2,1,0,0,11,11,0,0
2800702024,882,823,59,19,0,0,0,0,2,0,0,17,4,1,0,8,0,6,0,0,28,1,7,0,9,0,0,4,0,2,0,0,0,0,0,0,0
2800702025,853,792,61,16,0,0,0,1,0,0,0,15,16,0,16,0,0,0,0,0,12,1,3,2,2,0,0,0,0,2,0,0,0,17,15,0,0
2800702026,648,588,60,11,1,0,1,0,5,0,0,4,17,0,17,1,0,0,0,0,20,6,0,0,0,0,0,1,0,5,0,2,0,11,11,0,0
2800702027,1144,1052,92,24,0,0,0,3,7,0,0,14,18,0,15,8,0,5,2,0,40,1,2,1,3,10,1,3,5,5,4,1,3,2,2,0,0
2800702028,1347,1253,94,20,0,2,0,1,1,0,0,16,16,0,16,5,0,1,0,0,24,1,0,0,3,2,0,2,0,7,5,0,0,29,28,0,0
2800702029,1246,1169,77,31,0,0,0,4,5,0,0,22,0,0,0,11,0,2,1,0,33,1,0,1,2,1,3,4,3,10,1,0,4,2,2,0,0
2800702030,1143,1110,33,17,0,0,0,3,1,0,0,11,2,2,0,3,0,3,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,7,7,0,0
2800702031,1659,1612,47,12,0,2,0,4,0,2,0,2,3,0,3,9,0,9,0,0,19,5,0,0,4,0,2,3,0,0,0,0,2,4,3,0,0
2800702032,1652,1626,26,7,1,0,0,1,0,2,0,2,2,0,1,6,0,4,0,1,9,0,0,1,0,2,1,2,0,0,0,0,2,2,1,1,0
2800702033,1980,1890,90,19,4,0,0,2,1,5,0,7,9,0,9,20,2,6,1,0,40,3,2,2,9,2,1,7,2,4,5,0,1,2,2,0,0
2800702034,2718,2668,50,18,0,0,0,0,5,5,0,6,4,0,4,5,0,2,0,0,18,5,0,1,0,0,0,0,0,8,1,0,1,5,4,0,0
2800702035,2252,2198,54,18,0,0,1,7,3,1,0,5,1,1,0,5,0,0,0,0,19,1,6,1,3,0,0,0,1,6,0,0,1,11,10,0,0
2800702036,850,824,26,11,0,0,1,4,0,0,0,5,0,0,0,3,0,2,0,0,8,0,0,0,1,0,0,3,0,2,0,0,1,4,3,0,0
2800702037,1264,1226,38,13,3,0,1,4,1,1,0,2,0,0,0,8,0,0,0,0,9,2,1,0,2,0,0,0,0,1,1,0,2,8,8,0,0
2800702038,1945,1898,47,18,1,0,2,6,2,0,2,5,1,0,0,2,0,2,0,0,13,3,1,0,0,0,1,0,0,0,0,1,3,13,13,0,0
2800703001,1856,1581,275,63,0,6,0,1,9,0,1,44,40,2,38,44,1,22,1,1,102,4,17,1,16,3,1,18,9,10,9,0,1,26,10,13,0
2800703002,1105,898,207,76,0,0,0,4,6,0,0,66,11,0,8,46,1,26,11,0,67,1,1,1,12,2,2,11,1,7,4,0,10,7,0,7,0
2800703003,822,735,87,25,0,0,0,0,0,0,0,25,8,0,8,21,0,19,0,0,32,0,1,1,8,0,0,4,3,4,3,0,2,1,1,0,0
2800703004,1216,1020,196,68,0,7,0,0,3,1,0,57,19,0,17,48,0,28,8,0,48,4,1,3,14,1,0,4,1,7,5,2,1,13,13,0,0
2800703005,1359,1204,155,64,0,10,1,4,4,2,3,40,25,0,25,16,0,3,6,0,43,0,1,3,5,3,0,12,3,3,7,0,4,7,3,0,0
2800703006,901,770,131,45,0,3,0,0,2,1,0,38,12,0,11,20,0,15,1,0,45,3,8,0,11,0,0,6,1,8,4,0,1,9,5,0,0
2800703007,926,781,145,30,0,3,1,1,3,1,0,21,17,0,10,44,1,26,5,0,38,0,7,1,2,0,0,8,3,3,7,3,4,16,4,0,0
2800703008,920,740,180,53,0,7,0,2,1,1,0,41,15,0,12,46,1,33,0,3,55,2,6,1,1,3,0,19,1,12,2,0,1,11,10,0,0
2800703009,1243,1112,131,76,1,12,0,6,0,0,0,57,3,0,3,5,0,1,0,0,32,0,6,0,6,1,1,13,0,3,1,0,0,15,14,0,0
2800703010,1387,1113,274,94,0,2,1,1,5,8,1,73,19,0,19,69,0,37,9,0,69,1,8,1,5,4,1,6,4,12,8,4,5,23,15,7,0
2800703011,808,745,63,23,0,1,0,0,0,0,1,20,22,0,21,5,0,1,4,0,13,0,0,0,0,0,0,6,1,2,0,0,4,0,0,0,0
2800703012,1733,1639,94,44,0,4,0,0,5,1,0,32,13,0,13,3,0,0,0,0,29,0,0,1,12,0,8,1,4,1,1,0,0,5,3,0,0
2800703013,1384,1299,85,39,0,10,0,1,4,0,0,23,12,0,11,11,0,1,0,0,20,2,2,0,4,0,0,3,1,5,0,0,0,3,3,0,0
2800703014,1346,1252,94,66,0,0,0,0,3,2,0,61,7,0,7,6,1,0,5,0,15,1,0,0,0,0,1,2,1,3,0,1,1,0,0,0,0
2800703015,1240,1176,64,32,0,0,0,2,3,0,0,26,13,0,6,0,0,0,0,0,18,1,1,2,1,0,0,1,2,5,2,0,1,1,0,0,0
2800703016,1220,1159,61,20,0,0,0,2,1,2,0,15,19,1,17,10,0,7,0,0,12,2,2,1,1,1,0,1,0,2,0,0,1,0,0,0,0
2800703017,1267,1146,121,59,0,0,0,1,1,1,0,50,14,1,9,12,0,8,1,0,24,0,5,0,5,0,1,5,0,5,0,0,2,12,2,8,0
2800703018,1381,1271,110,35,0,0,1,1,4,5,0,24,12,0,12,17,0,16,0,0,43,1,7,2,2,0,4,9,1,9,4,0,1,3,2,0,0
2800703019,1621,1468,153,54,0,5,0,2,0,5,0,41,21,0,19,15,0,12,0,0,49,1,4,2,8,4,4,3,1,11,1,1,5,14,14,0,0
2800703020,1120,1051,69,25,0,3,0,1,3,2,0,16,8,0,8,4,0,2,1,0,31,0,7,1,4,0,0,3,0,4,0,0,2,1,0,1,0
2800703021,1303,1151,152,76,2,9,0,0,5,2,0,58,22,1,17,15,0,11,4,0,28,0,3,3,2,1,2,1,2,5,3,3,0,11,9,0,0
2800703022,833,803,30,10,3,0,0,1,0,0,1,5,7,0,7,2,0,0,0,0,11,2,4,0,1,0,0,1,0,0,0,0,2,0,0,0,0
2800703023,797,718,79,35,0,6,1,0,2,0,0,26,14,0,14,6,0,0,3,0,13,0,0,0,4,0,0,3,3,0,1,0,0,11,7,0,0
2800703024,1154,1038,116,34,0,0,2,1,8,1,0,22,33,2,31,9,0,5,1,0,39,1,0,0,3,1,0,1,0,5,9,0,5,1,1,0,0
2800703025,1109,954,155,62,0,0,0,2,2,0,0,58,18,0,5,18,0,5,4,0,38,1,0,4,6,0,1,10,0,6,3,0,3,19,18,0,0
2800703026,888,775,113,43,0,5,0,0,5,0,0,33,11,6,5,24,0,22,0,0,34,0,1,0,11,1,0,4,0,3,12,0,2,1,0,1,0
2800703027,760,723,37,9,0,0,0,0,6,0,0,3,9,0,9,3,2,1,0,0,16,2,5,1,1,0,0,3,0,0,0,0,2,0,0,0,0
2800703028,614,546,68,20,0,1,0,1,0,1,0,17,25,0,23,2,0,2,0,0,13,1,0,4,0,1,1,0,0,0,5,0,1,8,8,0,0
2800703029,955,801,154,37,0,5,0,2,1,0,0,29,16,0,15,48,1,43,1,0,53,0,6,1,5,2,0,6,0,9,18,0,5,0,0,0,0
2800704001,924,690,234,42,0,2,0,2,7,0,1,30,26,1,24,68,1,60,0,0,73,3,1,3,7,0,1,14,7,14,15,0,3,24,4,19,1
2800704002,1086,773,313,50,0,2,1,1,1,2,1,42,16,1,15,154,0,135,1,0,82,1,7,0,11,2,0,11,3,15,24,0,3,11,0,9,0
2800704003,1368,970,398,53,1,4,2,1,7,6,0,31,52,2,50,146,0,125,1,0,127,3,5,3,20,0,8,31,1,15,24,0,11,20,10,10,0
2800704004,1443,1128,315,68,0,3,0,0,3,0,0,62,24,0,19,111,1,90,4,0,89,4,4,2,14,1,3,23,1,9,20,0,4,23,8,14,0
2800704005,1160,876,284,55,0,2,2,3,4,1,0,40,16,2,13,135,0,117,0,0,63,2,7,1,11,0,2,9,0,19,12,0,0,15,3,12,0
2800704006,882,797,85,19,1,2,0,0,2,0,0,14,21,1,18,26,0,26,0,0,18,0,0,0,2,0,1,6,2,1,3,1,0,1,0,0,0
2800704007,1765,1628,137,50,0,14,0,0,15,0,0,21,24,0,17,6,0,5,0,0,42,1,1,4,2,0,0,21,1,2,0,0,3,15,10,4,0
2800704008,1672,1543,129,41,0,2,0,1,4,0,0,31,41,0,39,0,0,0,0,0,29,0,1,4,3,0,1,4,3,6,3,0,1,18,16,0,0
2800704009,1608,1244,364,114,0,9,0,6,8,3,0,87,34,0,34,119,1,110,1,0,83,2,0,0,12,0,0,19,5,15,26,0,1,14,5,9,0
2800704010,815,655,160,50,0,4,0,4,7,0,0,34,5,0,5,32,0,28,0,0,56,3,3,0,1,0,2,8,0,8,8,0,8,17,16,0,0
2800704011,1376,1084,292,58,0,8,1,3,9,1,0,36,50,1,42,83,1,75,1,0,81,2,9,0,10,1,0,16,3,14,20,0,4,20,8,12,0
2800704012,1076,869,207,59,0,6,0,0,6,2,0,45,38,0,38,33,0,30,3,0,54,2,5,0,9,0,0,17,0,6,10,0,1,23,23,0,0
2800704013,1331,1071,260,84,0,5,0,7,4,11,0,57,35,3,31,51,0,46,0,0,70,5,0,6,12,1,0,18,4,7,9,0,4,20,20,0,0
2800704014,1000,850,150,19,0,0,0,1,9,0,0,9,21,0,18,38,0,31,1,0,43,1,11,0,5,0,0,15,0,5,1,0,3,29,26,0,0
2800704015,1581,1434,147,48,1,2,2,6,1,0,0,36,44,0,44,17,0,5,2,5,24,0,0,2,4,1,0,1,0,5,6,0,0,14,14,0,0
2800704016,1246,1147,99,24,0,3,0,0,1,0,0,20,12,2,5,13,0,7,6,0,29,1,2,0,4,2,1,8,0,5,1,0,1,21,14,1,0
2800704017,1108,971,137,41,0,3,0,5,0,0,0,31,11,0,8,40,0,29,6,1,40,0,0,3,12,3,1,9,3,5,0,0,3,5,5,0,0
2800704018,1555,1471,84,23,0,0,0,0,7,0,0,16,8,0,4,10,0,5,3,0,41,1,4,3,5,0,1,10,3,6,6,0,1,2,0,0,0
2800704019,987,944,43,12,0,0,0,1,0,0,0,10,6,3,3,5,0,1,1,0,18,1,0,5,1,0,0,2,0,4,1,1,0,2,0,1,0
2800704020,1707,1642,65,30,1,0,1,0,7,0,1,19,8,0,8,1,0,0,0,0,26,6,0,2,1,2,0,1,0,4,5,1,0,0,0,0,0
