Estadística del Padrón Continuo,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,
Población por sexo, Sección y relación lugar de nacimiento y residencia.,,,,,,,,
Unidades: Personas,,,,,,,,,
,,,,,,,,,
CUSEC,Total,Nacidos en España,En la misma Comunidad Autónoma,Misma Comunidad Autónoma. Misma Provincia,Misma Comunidad Autónoma. Misma Provincia. Mismo Municipio,Misma Comunidad Autónoma. Misma Provincia. Distinto Municipio,Misma Comunidad Autónoma. Distinta Provincia,En distinta Comunidad Autónoma,Nacidos en el Extranjero
2807919041,1321,1222,995,995,983,12,0,227,99
2807919042,2194,2061,1728,1728,1698,30,0,333,133
2807919043,1373,1219,870,870,852,18,0,349,154
2807919044,1830,1519,1227,1227,1206,21,0,292,311
2807919045,1551,1455,1204,1204,1189,15,0,251,96
2807919046,1583,1460,1158,1158,1140,18,0,302,123
2807919047,2212,1965,1594,1594,1570,24,0,371,247
2807919048,1830,1650,1309,1309,1266,43,0,341,180
2807919049,1908,1676,1363,1363,1346,17,0,313,232
2807920001,2096,1433,892,892,869,23,0,541,663
2807920002,1456,1339,990,990,975,15,0,349,117
2807920003,1110,854,595,595,573,22,0,259,256
2807920005,717,510,346,346,336,10,0,164,207
2807920006,903,677,507,507,486,21,0,170,226
2807920007,930,684,489,489,479,10,0,195,246
2807920008,1263,973,694,694,671,23,0,279,290
2807920009,802,759,498,498,483,15,0,261,43
2807920010,1268,669,499,499,488,11,0,170,599
2807920011,662,624,418,418,405,13,0,206,38
2807920012,1320,926,643,643,629,14,0,283,394
2807920013,890,676,500,500,475,25,0,176,214
2807920014,762,578,414,414,401,13,0,164,184
2807920015,917,670,498,498,478,20,0,172,247
2807920016,760,579,413,413,400,13,0,166,181
2807920017,1099,782,575,575,561,14,0,207,317
2807920018,996,664,392,392,385,7,0,272,332
2807920019,759,574,371,371,362,9,0,203,185
2807920020,997,646,510,510,501,9,0,136,351
2807920021,938,729,537,537,524,13,0,192,209
2807920022,1126,874,625,625,607,18,0,249,252
2807920023,996,769,571,571,556,15,0,198,227
2807920024,722,563,407,407,392,15,0,156,159
2807920025,1056,808,580,580,562,18,0,228,248
2807920026,1328,1185,739,739,709,30,0,446,143
2807920027,1052,1021,655,655,634,21,0,366,31
2807920028,771,739,452,452,431,21,0,287,32
2807920029,1352,1178,797,797,766,31,0,381,174
2807920031,1127,863,619,619,598,21,0,244,264
2807920032,983,731,529,529,511,18,0,202,252
2807920033,1064,777,525,525,509,16,0,252,287
2807920034,1144,797,546,546,533,13,0,251,347
2807920035,1068,826,572,572,547,25,0,254,242
2807920036,1051,778,582,582,567,15,0,196,273
2807920037,845,763,541,541,530,11,0,222,82
2807920038,679,585,410,410,399,11,0,175,94
2807920039,759,682,475,475,465,10,0,207,77
2807920040,970,872,584,584,570,14,0,288,98
2807920041,947,833,520,520,509,11,0,313,114
2807920042,735,610,404,404,394,10,0,206,125
2807920043,903,776,516,516,496,20,0,260,127
2807920044,1151,938,653,653,640,13,0,285,213
2807920045,688,549,409,409,393,16,0,140,139
2807920046,959,729,535,535,520,15,0,194,230
2807920047,800,676,498,498,471,27,0,178,124
2807920048,951,748,533,533,511,22,0,215,203
2807920049,1017,870,657,657,643,14,0,213,147
2807920050,1000,776,571,571,554,17,0,205,224
2807920051,980,786,537,537,516,21,0,249,194
2807920053,2097,1448,1055,1055,1032,23,0,393,649
2807920055,1709,1567,1301,1301,1286,15,0,266,142
2807920056,1302,1175,835,835,816,19,0,340,127
2807920058,1098,917,637,637,625,12,0,280,181
2807920059,785,687,537,537,527,10,0,150,98
2807920062,1544,1341,890,890,860,30,0,451,203
2807920063,1325,1140,750,750,733,17,0,390,185
2807920064,1083,935,563,563,550,13,0,372,148
2807920065,2048,1650,1157,1157,1133,24,0,493,398
2807920066,2072,1721,1130,1130,1096,34,0,591,351
2807920067,2413,2192,1732,1732,1710,22,0,460,221
2807920068,2150,1713,1250,1250,1233,17,0,463,437
2807920069,1089,909,546,546,510,36,0,363,180
2807920070,977,863,495,495,461,34,0,368,114
2807920071,2686,2273,1598,1598,1533,65,0,675,413
2807920072,1850,1557,1066,1066,1044,22,0,491,293
2807920073,1135,798,492,492,475,17,0,306,337
2807920074,1069,796,489,489,484,5,0,307,273
2807920075,1067,761,437,437,421,16,0,324,306
2807920076,1318,967,622,622,607,15,0,345,351
2807920077,2408,1978,1174,1174,1147,27,0,804,430
2807920078,1537,1137,734,734,700,34,0,403,400
2807920079,1179,987,664,664,641,23,0,323,192
2807920080,1399,1250,865,865,848,17,0,385,149
2807920082,1915,1556,935,935,911,24,0,621,359
2807920083,1042,765,452,452,429,23,0,313,277
2807920084,612,575,399,399,389,10,0,176,37
2807920085,1376,953,536,536,508,28,0,417,423
2807920086,1750,1345,771,771,741,30,0,574,405
2807920087,1165,850,489,489,473,16,0,361,315
2807920088,1421,1104,670,670,654,16,0,434,317
2807920089,729,560,348,348,337,11,0,212,169
2807920090,1383,1250,793,793,763,30,0,457,133
2807920091,1439,1031,595,595,572,23,0,436,408
2807920092,1845,1392,846,846,799,47,0,546,453
2807920093,1354,1082,710,710,686,24,0,372,272
2807920095,1332,1227,836,836,816,20,0,391,105
2807920096,2703,2355,1682,1682,1656,26,0,673,348
2807920097,1178,958,595,595,579,16,0,363,220
2807920098,1063,918,605,605,594,11,0,313,145
2807920099,1890,1631,1213,1213,1202,11,0,418,259
2807920100,1564,1076,712,712,694,18,0,364,488
2807920101,1437,1209,795,795,765,30,0,414,228
2807920102,2098,1880,1309,1309,1283,26,0,571,218
2807920103,2478,2275,1769,1769,1742,27,0,506,203
2807920104,2302,2157,1722,1722,1697,25,0,435,145
2807920105,2158,1878,1353,1353,1319,34,0,525,280
2807920106,2342,2134,1677,1677,1661,16,0,457,208
2807920107,2077,1935,1569,1569,1536,33,0,366,142
2807920108,1901,1572,1032,1032,1020,12,0,540,329
2807920109,2038,1829,1443,1443,1421,22,0,386,209
2807920110,2200,1961,1457,1457,1425,32,0,504,239
2807920111,1890,1731,1508,1508,1488,20,0,223,159
2807920112,2027,1769,1333,1333,1308,25,0,436,258
2807920113,2247,2025,1600,1600,1561,39,0,425,222
2807920114,1839,1738,1355,1355,1334,21,0,383,101
2807920115,2088,1947,1556,1556,1538,18,0,391,141
2807920116,1722,1336,1016,1016,985,31,0,320,386
2807920117,1824,1564,1165,1165,1147,18,0,399,260
2807920118,3098,2705,2031,2031,2005,26,0,674,393
2807920119,2330,1799,1222,1222,1199,23,0,577,531
2807920120,2612,2071,1527,1527,1494,33,0,544,541
2807920121,2330,1659,1129,1129,1109,20,0,530,671
2807921001,1685,1318,940,940,906,34,0,378,367
2807921002,1621,1456,971,971,947,24,0,485,165
2807921003,1322,1196,769,769,750,19,0,427,126
2807921004,1304,1129,792,792,772,20,0,337,175
2807921005,1832,1631,1201,1201,1184,17,0,430,201
2807921006,1396,1227,802,802,791,11,0,425,169
2807921007,2071,1796,1284,1284,1251,33,0,512,275
2807921008,745,637,408,408,395,13,0,229,108
2807921009,709,624,409,409,392,17,0,215,85
2807921010,1408,1213,823,823,802,21,0,390,195
2807921011,1710,1475,987,987,961,26,0,488,235
2807921012,977,825,606,606,594,12,0,219,152
2807921013,1405,1231,866,866,850,16,0,365,174
2807921014,2134,1836,1300,1300,1274,26,0,536,298
2807921015,2107,1566,898,898,860,38,0,668,541
2807921017,1508,1137,751,751,709,42,0,386,371
2807921018,1587,1161,717,717,691,26,0,444,426
2807921019,1490,1021,713,713,676,37,0,308,469
2807921020,2003,1491,992,992,935,57,0,499,512
2807921021,1348,951,637,637,615,22,0,314,397
2807921022,1723,1449,1062,1062,1014,48,0,387,274
2807921023,1161,899,583,583,552,31,0,316,262
2807921025,2794,2324,1627,1627,1589,38,0,697,470
2807921026,1726,1422,988,988,953,35,0,434,304
2807921027,2561,2256,1694,1694,1659,35,0,562,305
2807921028,2480,2184,1662,1662,1622,40,0,522,296
2807921029,1617,1374,1026,1026,1005,21,0,348,243
2807921030,1692,1385,1012,1012,980,32,0,373,307
2808001001,1418,1017,634,634,91,543,0,383,401
2808001002,926,803,475,475,30,445,0,328,123
2808001003,2287,1143,798,798,251,547,0,345,1144
2808001004,1818,989,684,684,182,502,0,305,829
2808001005,1535,1075,711,711,130,581,0,364,460
2808001006,1170,771,454,454,90,364,0,317,399
2808001007,1635,1440,934,934,88,846,0,506,195
2808001008,1718,1254,851,851,134,717,0,403,464
2808001009,2420,2031,1451,1451,209,1242,0,580,389
2808001010,1503,1159,827,827,160,667,0,332,344
2808001011,1785,1475,980,980,159,821,0,495,310
2808001012,1604,1387,940,940,106,834,0,447,217
2808001013,1352,1192,801,801,75,726,0,391,160
2808001014,1776,1620,1083,1083,118,965,0,537,156
2808001015,1027,924,595,595,42,553,0,329,103
2808001016,2325,1953,1456,1456,193,1263,0,497,372
2808001017,1172,946,540,540,51,489,0,406,226
2808002001,1788,1368,879,879,100,779,0,489,420
2808002002,1626,1423,891,891,70,821,0,532,203
2808002003,1797,1038,713,713,198,515,0,325,759
2808002004,1524,1337,860,860,62,798,0,477,187
2808002005,2705,2373,1737,1737,203,1534,0,636,332
2808002006,1371,801,506,506,93,413,0,295,570
2808002007,1303,1099,788,788,100,688,0,311,204
2808002008,2987,2570,1841,1841,191,1650,0,729,417
2808002009,1485,1295,886,886,58,828,0,409,190
2808002010,1627,1442,857,857,37,820,0,585,185
2808002011,1180,953,548,548,48,500,0,405,227
2808002012,1448,977,637,637,99,538,0,340,471
2808002013,1666,1391,931,931,84,847,0,460,275
2808002014,1306,1167,798,798,48,750,0,369,139
2808002015,1468,1281,891,891,54,837,0,390,187
2808002016,1272,918,668,668,83,585,0,250,354
2808002017,1162,1002,661,661,72,589,0,341,160
2808002018,1629,1413,929,929,55,874,0,484,216
2808002019,964,874,612,612,53,559,0,262,90
2808002020,3274,2791,2123,2123,350,1773,0,668,483
2808002021,3472,2767,2064,2064,350,1714,0,703,705
2808002022,2159,1770,1262,1262,134,1128,0,508,389
2808002023,1284,1052,759,759,116,643,0,293,232
2808002024,2108,1786,1357,1357,266,1091,0,429,322
2808201001,1833,1472,1104,1104,196,908,0,368,361
2808201002,2350,1835,1384,1384,307,1077,0,451,515
2808201003,1942,1704,1331,1331,201,1130,0,373,238
2808201004,1606,1364,1025,1025,213,812,0,339,242
2808301001,2392,2018,1526,1526,308,1218,0,492,374
2808301002,2936,1756,1308,1308,235,1073,0,448,1180
2808301003,2194,1830,1369,1369,285,1084,0,461,364
2808301004,2632,2457,1710,1710,168,1542,0,747,175
2808301005,2400,2262,1628,1628,197,1431,0,634,138
2808401001,2658,2189,1737,1737,437,1300,0,452,469
2808401002,2577,2123,1635,1635,259,1376,0,488,454
2808401003,2144,1674,1307,1307,291,1016,0,367,470
2808401004,2548,2113,1478,1478,159,1319,0,635,435
2808401005,2312,1799,1320,1320,136,1184,0,479,513
2808401006,1907,1485,1101,1101,125,976,0,384,422
2808401007,1940,1690,1345,1345,154,1191,0,345,250
2808401008,1591,1425,1070,1070,134,936,0,355,166
2808401009,1722,1616,1386,1386,153,1233,0,230,106
2808401010,1298,1112,844,844,147,697,0,268,186
2808401011,1980,1793,1401,1401,117,1284,0,392,187
2808501001,2760,2003,1521,1521,381,1140,0,482,757
2808501002,1915,1437,1178,1178,317,861,0,259,478
2808501003,1288,1196,972,972,187,785,0,224,92
2808601001,2413,1649,1291,1291,369,922,0,358,764
2808601002,3274,2376,1895,1895,531,1364,0,481,898
2808601003,2286,1591,1299,1299,363,936,0,292,695
2808701001,2493,1975,1505,1505,374,1131,0,470,518
2808701002,2069,1711,1286,1286,334,952,0,425,358
2808801001,357,309,245,245,90,155,0,64,48
2808901001,1438,1360,1024,1024,82,942,0,336,78
2808901002,1939,1669,1335,1335,323,1012,0,334,270
2808901003,1508,1395,1045,1045,128,917,0,350,113
2809001001,2457,1877,1499,1499,376,1123,0,378,580
2809001002,2472,2033,1609,1609,312,1297,0,424,439
2809001003,2602,2372,1856,1856,190,1666,0,516,230
2809001004,2646,2336,1848,1848,286,1562,0,488,310
2809001005,1808,1651,1310,1310,167,1143,0,341,157
2809101001,1814,1515,1342,1342,481,861,0,173,299
2809101002,1468,1239,1058,1058,436,622,0,181,229
2809102001,2230,1864,1619,1619,618,1001,0,245,366
2809102002,1951,1610,1279,1279,405,874,0,331,341
2809201001,1742,1322,796,796,270,526,0,526,420
2809201002,1508,1139,665,665,220,445,0,474,369
2809201003,1249,984,581,581,225,356,0,403,265
2809201004,807,666,368,368,95,273,0,298,141
2809201005,1308,1023,603,603,202,401,0,420,285
2809201006,1068,883,493,493,152,341,0,390,185
2809201007,1143,888,505,505,139,366,0,383,255
2809201008,2002,1628,898,898,324,574,0,730,374
2809201009,2098,1858,1135,1135,354,781,0,723,240
2809201010,1496,1322,879,879,305,574,0,443,174
2809201011,2565,2135,1445,1445,413,1032,0,690,430
2809201012,2545,2026,1380,1380,395,985,0,646,519
2809201013,2263,1878,1300,1300,384,916,0,578,385
2809201014,2014,1814,1298,1298,456,842,0,516,200
2809201015,2709,2406,1656,1656,598,1058,0,750,303
2809201016,1242,1090,607,607,185,422,0,483,152
2809201017,2459,2125,1548,1548,368,1180,0,577,334
2809201018,1854,1641,1196,1196,301,895,0,445,213
2809201019,2760,2371,1670,1670,375,1295,0,701,389
2809201020,1434,1326,1035,1035,211,824,0,291,108
2809201021,1369,1282,1004,1004,302,702,0,278,87
2809201022,2049,1860,1456,1456,361,1095,0,404,189
2809201023,1168,1050,770,770,186,584,0,280,118
2809202001,2066,1444,859,859,310,549,0,585,622
2809202002,1372,992,642,642,206,436,0,350,380
2809202003,1345,1083,660,660,193,467,0,423,262
2809202004,1240,874,493,493,154,339,0,381,366
2809202005,683,570,317,317,87,230,0,253,113
2809202006,942,662,350,350,128,222,0,312,280
2809202007,1288,1115,724,724,187,537,0,391,173
2809202008,1759,1421,803,803,234,569,0,618,338
2809202009,1262,991,520,520,152,368,0,471,271
2809202010,1035,706,380,380,116,264,0,326,329
2809202011,1247,937,552,552,131,421,0,385,310
2809202012,1142,716,438,438,136,302,0,278,426
2809202013,1414,1098,592,592,142,450,0,506,316
2809202014,1754,1244,775,775,206,569,0,469,510
2809202015,1244,1049,598,598,155,443,0,451,195
2809202016,1520,1283,722,722,187,535,0,561,237
2809202017,2138,1871,1151,1151,343,808,0,720,267
2809202018,1264,966,638,638,190,448,0,328,298
2809202019,1218,1062,652,652,181,471,0,410,156
2809202020,1604,1380,869,869,221,648,0,511,224
2809202021,1865,1598,980,980,214,766,0,618,267
2809202022,1238,1034,643,643,136,507,0,391,204
2809202023,1490,1256,766,766,159,607,0,490,234
2809202024,1433,1226,684,684,131,553,0,542,207
2809202025,1417,1187,751,751,129,622,0,436,230
2809202026,1507,1304,755,755,160,595,0,549,203
2809202028,2012,1644,964,964,215,749,0,680,368
2809202029,1995,1651,1054,1054,197,857,0,597,344
2809202030,1009,788,491,491,112,379,0,297,221
2809202031,1120,947,593,593,131,462,0,354,173
2809202032,1531,1253,865,865,221,644,0,388,278
2809202033,1445,1131,730,730,185,545,0,401,314
2809202034,2082,1864,1362,1362,422,940,0,502,218
2809202035,1424,1227,816,816,232,584,0,411,197
2809202036,1136,960,539,539,114,425,0,421,176
2809202037,1231,1009,668,668,156,512,0,341,222
2809202038,2408,2197,1559,1559,423,1136,0,638,211
2809202039,896,834,585,585,151,434,0,249,62
2809203001,1947,1337,794,794,275,519,0,543,610
2809203002,1313,996,564,564,187,377,0,432,317
2809203003,1705,1206,701,701,227,474,0,505,499
2809203004,1143,898,495,495,125,370,0,403,245
2809203005,1124,791,464,464,141,323,0,327,333
2809203006,2010,1501,911,911,284,627,0,590,509
2809203007,1372,1030,592,592,182,410,0,438,342
2809203008,1250,1053,562,562,167,395,0,491,197
2809203009,1664,1356,781,781,252,529,0,575,308
2809203010,1122,930,499,499,153,346,0,431,192
2809203011,1588,1109,592,592,185,407,0,517,479
2809203012,2117,1757,1097,1097,320,777,0,660,360
2809203013,1499,1175,705,705,214,491,0,470,324
2809203014,795,653,375,375,110,265,0,278,142
2809203015,1218,1010,572,572,161,411,0,438,208
2809203016,1653,1360,893,893,221,672,0,467,293
2809203017,2346,1948,1326,1326,370,956,0,622,398
2809203018,1861,1639,981,981,257,724,0,658,222
2809203019,1835,1566,934,934,260,674,0,632,269
2809203020,1361,1196,633,633,177,456,0,563,165
2809203021,1009,920,547,547,105,442,0,373,89
2809203022,1247,1104,726,726,242,484,0,378,143
2809203023,1409,1135,786,786,241,545,0,349,274
2809203024,1201,1032,610,610,153,457,0,422,169
2809203025,993,876,545,545,120,425,0,331,117
2809203026,2237,1901,1301,1301,308,993,0,600,336
2809203027,1040,752,403,403,120,283,0,349,288
2809203028,2521,2197,1559,1559,478,1081,0,638,324
2809203029,1027,887,564,564,116,448,0,323,140
2809203030,1732,1565,1117,1117,315,802,0,448,167
2809204001,1109,823,526,526,222,304,0,297,286
2809204002,1656,1315,764,764,187,577,0,551,341
2809204003,1483,1229,710,710,248,462,0,519,254
2809204004,1064,916,551,551,140,411,0,365,148
2809204005,1879,1578,887,887,276,611,0,691,301
2809204006,1674,1379,772,772,227,545,0,607,295
2809204007,1219,972,584,584,190,394,0,388,247
2809204008,1847,1465,876,876,282,594,0,589,382
2809204009,2204,1728,1104,1104,390,714,0,624,476
2809204010,940,779,442,442,134,308,0,337,161
2809204011,1786,1374,788,788,228,560,0,586,412
2809204012,1857,1586,892,892,234,658,0,694,271
2809204013,2470,1981,1193,1193,362,831,0,788,489
2809204015,1420,1216,718,718,206,512,0,498,204
2809204016,1582,1433,907,907,308,599,0,526,149
2809204017,1491,1376,834,834,244,590,0,542,115
2809204018,2512,2301,1583,1583,466,1117,0,718,211
2809204019,1787,1389,880,880,322,558,0,509,398
2809204020,1368,1158,689,689,182,507,0,469,210
2809204021,1076,906,619,619,191,428,0,287,170
2809204022,1197,967,663,663,168,495,0,304,230
2809204023,1062,964,577,577,180,397,0,387,98
2809204024,1782,1499,895,895,279,616,0,604,283
2809204025,2245,1967,1268,1268,368,900,0,699,278
2809204026,1473,1238,739,739,218,521,0,499,235
2809204027,2201,1870,1275,1275,452,823,0,595,331
2809204028,1193,1026,688,688,185,503,0,338,167
2809204029,958,844,567,567,148,419,0,277,114
2809204030,2083,1778,1287,1287,446,841,0,491,305
2809204031,1893,1713,1123,1123,356,767,0,590,180
2809204032,1982,1656,1141,1141,366,775,0,515,326
2809204033,1304,1124,757,757,178,579,0,367,180
2809204034,1800,1606,1132,1132,314,818,0,474,194
2809204035,2444,2290,1894,1894,705,1189,0,396,154
2809204036,1765,1630,1237,1237,415,822,0,393,135
2809204037,2287,2142,1627,1627,556,1071,0,515,145
2809204038,1152,1065,768,768,272,496,0,297,87
2809204039,2803,2458,2035,2035,398,1637,0,423,345
2809301001,2779,2288,1725,1725,354,1371,0,563,491
2809401001,1245,959,782,782,158,624,0,177,286
2809501001,2367,1714,1371,1371,237,1134,0,343,653
2809601001,2627,1914,1234,1234,216,1018,0,680,713
2809601002,1693,1437,1178,1178,393,785,0,259,256
2809601003,2080,1690,1337,1337,406,931,0,353,390
2809601004,2589,2336,1798,1798,398,1400,0,538,253
2809601005,2347,2167,1701,1701,444,1257,0,466,180
2809601006,1300,1037,836,836,313,523,0,201,263
2809601007,1300,1186,922,922,191,731,0,264,114
2809601008,1536,1210,986,986,289,697,0,224,326
2809601009,2259,1920,1490,1490,252,1238,0,430,339
2809601010,2803,2384,1939,1939,80,1859,0,445,419
2809601011,1777,1611,1163,1163,155,1008,0,448,166
2809601012,2302,2020,1635,1635,37,1598,0,385,282
2809701001,146,134,117,117,52,65,0,17,12
2809901001,2682,2093,1667,1667,547,1120,0,426,589
2810001001,1270,965,720,720,82,638,0,245,305
2810001002,2160,1789,1389,1389,90,1299,0,400,371
2810001003,2865,2283,1762,1762,121,1641,0,521,582
2810101001,357,274,207,207,48,159,0,67,83
2810201001,1297,1072,878,878,334,544,0,194,225
2810401001,2453,1835,1419,1419,259,1160,0,416,618
2810401002,3584,2218,1704,1704,452,1252,0,514,1366
2810401003,2730,2298,1772,1772,163,1609,0,526,432
2810401004,1049,898,589,589,20,569,0,309,151
2810401005,2861,2465,1978,1978,104,1874,0,487,396
2810401006,1269,1135,923,923,61,862,0,212,134
2810401007,2614,2201,1764,1764,125,1639,0,437,413
2810401008,1922,1639,1273,1273,70,1203,0,366,283
2810601001,1977,1177,810,810,227,583,0,367,800
2810601002,1940,1028,605,605,114,491,0,423,912
2810601003,2389,1423,830,830,191,639,0,593,966
2810601004,3100,1983,1334,1334,281,1053,0,649,1117
2810601005,2429,1575,997,997,203,794,0,578,854
2810601006,1875,1242,762,762,178,584,0,480,633
2810601007,2054,1369,868,868,169,699,0,501,685
2810601008,1934,1220,731,731,173,558,0,489,714
2810601009,2570,1648,1036,1036,217,819,0,612,922
2810601010,1590,989,654,654,134,520,0,335,601
2810601011,2538,1202,773,773,194,579,0,429,1336
2810601012,2012,1150,743,743,104,639,0,407,862
2810601013,2420,1376,985,985,170,815,0,391,1044
2810601014,1132,732,418,418,102,316,0,314,400
2810601015,1218,1031,529,529,71,458,0,502,187
2810601016,1914,1412,880,880,168,712,0,532,502
2810601017,2384,1560,964,964,202,762,0,596,824
2810601018,1825,1347,898,898,176,722,0,449,478
2810601019,1469,838,572,572,135,437,0,266,631
2810601020,992,563,364,364,75,289,0,199,429
2810601021,1851,1287,750,750,109,641,0,537,564
2810601022,1724,1094,734,734,150,584,0,360,630
2810601023,2425,1635,1127,1127,200,927,0,508,790
2810601024,2030,1208,854,854,136,718,0,354,822
2810601025,1846,1290,876,876,163,713,0,414,556
2810601026,2199,1244,862,862,147,715,0,382,955
2810601027,1697,1213,836,836,130,706,0,377,484
2810601028,3301,2067,1479,1479,278,1201,0,588,1234
2810601029,2000,1382,861,861,152,709,0,521,618
2810601030,2347,1479,1072,1072,196,876,0,407,868
2810601031,1906,1436,1027,1027,168,859,0,409,470
2810601032,1660,1172,829,829,147,682,0,343,488
2810601033,1137,742,399,399,87,312,0,343,395
2810601034,2390,1863,1341,1341,267,1074,0,522,527
2810601035,1565,938,542,542,114,428,0,396,627
2810601036,2084,1544,981,981,184,797,0,563,540
2810601037,1302,980,633,633,93,540,0,347,322
2810601038,1701,1243,856,856,138,718,0,387,458
2810601039,2300,2090,1690,1690,453,1237,0,400,210
2810601040,1389,1058,778,778,158,620,0,280,331
2810601041,1912,1737,1266,1266,188,1078,0,471,175
2810601042,2022,1812,1436,1436,300,1136,0,376,210
2810601043,2453,2126,1565,1565,303,1262,0,561,327
2810601044,2098,1707,1323,1323,228,1095,0,384,391
2810601045,1068,859,601,601,80,521,0,258,209
2810601046,1282,944,604,604,87,517,0,340,338
2810601047,1870,1682,1345,1345,308,1037,0,337,188
2810601048,2419,2107,1554,1554,255,1299,0,553,312
2810601049,1886,1394,1071,1071,199,872,0,323,492
2810601050,1483,1358,1139,1139,157,982,0,219,125
2810601051,1654,1470,1063,1063,138,925,0,407,184
2810601052,2581,2315,1941,1941,297,1644,0,374,266
2810601053,2832,2258,1909,1909,356,1553,0,349,574
2810601054,1947,1727,1434,1434,176,1258,0,293,220
2810601055,1320,991,734,734,135,599,0,257,329
2810601056,2560,2344,1999,1999,322,1677,0,345,216
2810601057,2558,2299,1949,1949,352,1597,0,350,259
2810601058,2631,2070,1686,1686,293,1393,0,384,561
2810601059,1962,1585,1343,1343,263,1080,0,242,377
2810601060,1816,1629,1335,1335,190,1145,0,294,187
2810601061,1029,925,746,746,105,641,0,179,104
2810601062,1996,1608,1277,1277,206,1071,0,331,388
2810701001,536,504,401,401,136,265,0,103,32
2810801001,2503,1973,1574,1574,241,1333,0,399,530
2810801002,2168,1665,1294,1294,183,1111,0,371,503
2810901001,2512,1877,1325,1325,257,1068,0,552,635
2811001001,2870,2352,2053,2053,672,1381,0,299,518
2811101001,842,750,623,623,201,422,0,127,92
2811201001,213,196,175,175,72,103,0,21,17
2811301001,1060,750,459,459,200,259,0,291,310
2811301002,2074,1619,1055,1055,335,720,0,564,455
2811301003,2057,1562,1025,1025,369,656,0,537,495
2811301004,1320,1057,673,673,217,456,0,384,263
2811301005,2378,1918,1235,1235,444,791,0,683,460
2811301006,2345,1927,1371,1371,335,1036,0,556,418
2811301007,1778,1568,1018,1018,247,771,0,550,210
2811301008,1409,1130,718,718,260,458,0,412,279
2811301009,1061,854,487,487,154,333,0,367,207
2811301010,1721,1398,1129,1129,287,842,0,269,323
2811301011,2356,2017,1613,1613,370,1243,0,404,339
2811301012,2537,2234,1754,1754,315,1439,0,480,303
2811302001,1485,1123,686,686,255,431,0,437,362
2811302002,1086,830,499,499,162,337,0,331,256
2811302003,1498,1254,813,813,235,578,0,441,244
2811302004,2364,2031,1306,1306,428,878,0,725,333
2811302005,1558,1316,783,783,217,566,0,533,242
2811302006,1836,1551,975,975,298,677,0,576,285
2811302007,1776,1475,1013,1013,365,648,0,462,301
2811302008,2433,2222,1739,1739,554,1185,0,483,211
2811302009,1958,1794,1382,1382,473,909,0,412,164
2811302010,2939,2695,2167,2167,571,1596,0,528,244
2811302011,1714,1572,1209,1209,327,882,0,363,142
2811302012,1523,1385,891,891,289,602,0,494,138
2811302013,1377,1276,909,909,271,638,0,367,101
2811401001,173,168,149,149,53,96,0,19,5
2811501001,2530,2231,1642,1642,173,1469,0,589,299
2811501002,1670,1439,984,984,116,868,0,455,231
2811501004,1133,739,452,452,106,346,0,287,394
2811501005,849,685,473,473,113,360,0,212,164
2811501006,3053,2334,1725,1725,100,1625,0,609,719
2811501007,955,664,383,383,104,279,0,281,291
2811501008,1226,998,670,670,121,549,0,328,228
2811501009,1106,878,551,551,74,477,0,327,228
2811501010,1384,1104,799,799,27,772,0,305,280
2811501011,1101,784,514,514,146,368,0,270,317
2811501012,2529,2269,1640,1640,121,1519,0,629,260
2811501013,1377,884,584,584,131,453,0,300,493
2811501014,1330,1188,831,831,88,743,0,357,142
2811501015,1850,1550,1036,1036,158,878,0,514,300
2811501016,1673,1554,1089,1089,68,1021,0,465,119
2811501017,2403,2163,1603,1603,157,1446,0,560,240
2811501018,1761,1587,1167,1167,102,1065,0,420,174
2811501019,1876,1685,1289,1289,126,1163,0,396,191
2811501020,1543,1229,851,851,59,792,0,378,314
2811501021,1570,1295,893,893,175,718,0,402,275
2811501022,1712,1557,1024,1024,43,981,0,533,155
2811501023,1584,1455,1012,1012,52,960,0,443,129
2811501024,1045,885,612,612,33,579,0,273,160
2811501025,2141,1927,1406,1406,177,1229,0,521,214
2811501026,1860,1583,1126,1126,121,1005,0,457,277
2811501027,1393,1269,891,891,45,846,0,378,124
2811501028,1958,1767,1341,1341,144,1197,0,426,191
2811501029,2227,2053,1616,1616,145,1471,0,437,174
2811501030,1360,1253,936,936,81,855,0,317,107
2811502001,1586,1425,1000,1000,64,936,0,425,161
2811502002,1936,1633,1173,1173,127,1046,0,460,303
2811502003,1737,1348,911,911,164,747,0,437,389
2811502004,1638,1463,1056,1056,94,962,0,407,175
2811502005,1787,1621,1148,1148,120,1028,0,473,166
2811502006,1331,1152,822,822,63,759,0,330,179
2811502007,1818,1567,1065,1065,97,968,0,502,251
2811502008,1564,1389,959,959,96,863,0,430,175
2811502009,1859,1705,1174,1174,98,1076,0,531,154
2811502010,1645,1217,863,863,80,783,0,354,428
2811502011,761,691,468,468,24,444,0,223,70
2811502012,1764,1549,1105,1105,74,1031,0,444,215
2811502013,2349,2108,1487,1487,151,1336,0,621,241
2811502014,2101,1795,1244,1244,164,1080,0,551,306
2811502015,1058,958,675,675,77,598,0,283,100
2811502016,1579,1456,1075,1075,125,950,0,381,123
2811502017,1001,888,613,613,105,508,0,275,113
2811502018,1773,1571,1095,1095,123,972,0,476,202
2811502019,1501,1329,948,948,130,818,0,381,172
