Estadística del Padrón Continuo,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,
Población por sexo, Sección y relación lugar de nacimiento y residencia.,,,,,,,,
Unidades: Personas,,,,,,,,,
,,,,,,,,,
CUSEC,Total,Nacidos en España,En la misma Comunidad Autónoma,Misma Comunidad Autónoma. Misma Provincia,Misma Comunidad Autónoma. Misma Provincia. Mismo Municipio,Misma Comunidad Autónoma. Misma Provincia. Distinto Municipio,Misma Comunidad Autónoma. Distinta Provincia,En distinta Comunidad Autónoma,Nacidos en el Extranjero
2804601002,1889,1614,1287,1287,271,1016,0,327,275
2804601003,1991,1647,1304,1304,286,1018,0,343,344
2804601004,1221,973,776,776,121,655,0,197,248
2804701001,2066,1754,1208,1208,279,929,0,546,312
2804701002,1102,612,409,409,123,286,0,203,490
2804701003,2203,1975,1483,1483,301,1182,0,492,228
2804701004,3464,2270,1484,1484,380,1104,0,786,1194
2804701005,3262,2311,1515,1515,415,1100,0,796,951
2804701006,1960,1210,771,771,283,488,0,439,750
2804701007,2288,1736,1227,1227,234,993,0,509,552
2804701008,1601,1295,882,882,190,692,0,413,306
2804701009,1713,1449,996,996,238,758,0,453,264
2804701010,1595,1059,662,662,189,473,0,397,536
2804701011,1857,1374,952,952,265,687,0,422,483
2804701012,1826,1228,757,757,283,474,0,471,598
2804701013,2622,1782,1171,1171,295,876,0,611,840
2804701014,2209,1630,1164,1164,275,889,0,466,579
2804701015,1506,944,599,599,173,426,0,345,562
2804701016,3029,2367,1653,1653,339,1314,0,714,662
2804701017,1725,1522,1177,1177,219,958,0,345,203
2804701018,2050,1665,1262,1262,281,981,0,403,385
2804701019,2089,1826,1329,1329,254,1075,0,497,263
2804701020,2162,1921,1280,1280,216,1064,0,641,241
2804701021,1894,1567,1124,1124,194,930,0,443,327
2804701022,2025,1581,1069,1069,144,925,0,512,444
2804701023,1312,1013,721,721,160,561,0,292,299
2804701024,1660,1432,986,986,155,831,0,446,228
2804701025,2035,1714,1296,1296,239,1057,0,418,321
2804701026,2476,2197,1656,1656,330,1326,0,541,279
2804701027,1666,1484,1071,1071,152,919,0,413,182
2804701028,1676,1440,1084,1084,218,866,0,356,236
2804701029,1830,1078,772,772,208,564,0,306,752
2804701030,1804,1229,920,920,249,671,0,309,575
2804701031,1445,1294,981,981,144,837,0,313,151
2804801001,684,620,536,536,170,366,0,84,64
2804901001,912,636,438,438,94,344,0,198,276
2804901002,1602,1304,918,918,158,760,0,386,298
2804901003,1330,867,587,587,117,470,0,280,463
2804901004,2299,1701,1187,1187,219,968,0,514,598
2804901005,1265,982,673,673,102,571,0,309,283
2804901006,1537,1204,745,745,100,645,0,459,333
2804901007,2460,1822,1170,1170,159,1011,0,652,638
2804901008,1295,834,509,509,105,404,0,325,461
2804901009,1283,810,471,471,101,370,0,339,473
2804901010,1473,917,550,550,89,461,0,367,556
2804901011,963,627,411,411,74,337,0,216,336
2804901013,1510,1016,622,622,121,501,0,394,494
2804901014,1020,686,405,405,86,319,0,281,334
2804901015,1360,944,614,614,88,526,0,330,416
2804901016,1168,804,524,524,93,431,0,280,364
2804901017,1415,1152,729,729,118,611,0,423,263
2804901018,1372,1332,930,930,100,830,0,402,40
2804901019,1612,1517,1295,1295,267,1028,0,222,95
2804901020,1327,1257,1074,1074,251,823,0,183,70
2804901021,2343,2191,1732,1732,355,1377,0,459,152
2804901022,1435,1353,996,996,97,899,0,357,82
2804901023,1857,1769,1550,1550,460,1090,0,219,88
2804901024,2313,2157,1836,1836,440,1396,0,321,156
2804902001,1789,1550,1096,1096,154,942,0,454,239
2804902002,1155,944,634,634,100,534,0,310,211
2804902003,1060,900,589,589,94,495,0,311,160
2804902004,1753,1371,1000,1000,167,833,0,371,382
2804902005,2065,1833,1286,1286,162,1124,0,547,232
2804902006,2200,2056,1501,1501,123,1378,0,555,144
2804902007,731,548,310,310,53,257,0,238,183
2804902008,1247,928,603,603,136,467,0,325,319
2804902009,941,776,575,575,92,483,0,201,165
2804902010,1107,901,640,640,110,530,0,261,206
2804902011,1131,889,624,624,113,511,0,265,242
2804902012,1351,1046,779,779,139,640,0,267,305
2804902013,811,650,445,445,79,366,0,205,161
2804902014,1610,1348,961,961,163,798,0,387,262
2804902015,2051,1755,1222,1222,173,1049,0,533,296
2804902016,2280,1977,1377,1377,252,1125,0,600,303
2804902017,1089,994,674,674,54,620,0,320,95
2804902018,1090,1017,585,585,69,516,0,432,73
2804902019,1386,1317,804,804,52,752,0,513,69
2804902020,1500,1442,962,962,85,877,0,480,58
2804902021,1260,1079,792,792,109,683,0,287,181
2804903001,1753,1415,895,895,101,794,0,520,338
2804903002,1783,1364,945,945,152,793,0,419,419
2804903003,1819,1619,1068,1068,99,969,0,551,200
2804903004,2099,1875,1291,1291,141,1150,0,584,224
2804903005,1812,1658,1204,1204,115,1089,0,454,154
2804903006,1754,1622,1144,1144,121,1023,0,478,132
2804903007,1530,1384,1019,1019,81,938,0,365,146
2804903008,992,800,576,576,155,421,0,224,192
2804903009,1809,1336,964,964,151,813,0,372,473
2804904002,2902,1975,1291,1291,200,1091,0,684,927
2805001001,1412,1298,887,887,201,686,0,411,114
2805001002,2420,2232,1854,1854,257,1597,0,378,188
2805001003,2280,2000,1646,1646,240,1406,0,354,280
2805101001,2225,1913,1527,1527,398,1129,0,386,312
2805201001,2014,1699,1458,1458,596,862,0,241,315
2805201002,2068,1772,1600,1600,684,916,0,172,296
2805201003,1158,1030,941,941,446,495,0,89,128
2805301001,2040,1707,1310,1310,355,955,0,397,333
2805301002,2466,2277,1796,1796,315,1481,0,481,189
2805301003,2877,2513,1990,1990,357,1633,0,523,364
2805301004,2699,2482,1980,1980,363,1617,0,502,217
2805401001,2346,1881,1506,1506,586,920,0,375,465
2805401002,2613,2141,1715,1715,716,999,0,426,472
2805401003,1745,1515,1161,1161,183,978,0,354,230
2805401004,1869,1597,1230,1230,160,1070,0,367,272
2805402001,2735,2370,1817,1817,518,1299,0,553,365
2805402002,1486,1270,891,891,138,753,0,379,216
2805402003,1303,1164,872,872,131,741,0,292,139
2805402004,1465,1337,1042,1042,93,949,0,295,128
2805501001,1261,1033,897,897,405,492,0,136,228
2805601001,1550,1076,920,920,292,628,0,156,474
2805701001,2115,1894,1439,1439,157,1282,0,455,221
2805801002,1554,1262,824,824,195,629,0,438,292
2805801003,1144,927,647,647,147,500,0,280,217
2805801004,2535,2124,1501,1501,445,1056,0,623,411
2805801005,1353,1125,712,712,176,536,0,413,228
2805801006,1110,902,635,635,155,480,0,267,208
2805801007,943,801,554,554,116,438,0,247,142
2805802001,1453,1179,674,674,135,539,0,505,274
2805802002,1762,1465,958,958,216,742,0,507,297
2805802003,1454,1189,757,757,210,547,0,432,265
2805802004,1298,1152,765,765,199,566,0,387,146
2805802005,1180,1021,590,590,145,445,0,431,159
2805802006,1353,1157,705,705,161,544,0,452,196
2805802007,1013,755,487,487,136,351,0,268,258
2805802008,1184,918,551,551,168,383,0,367,266
2805802009,1923,1705,1060,1060,241,819,0,645,218
2805802010,1307,1063,737,737,195,542,0,326,244
2805802011,1653,1403,950,950,253,697,0,453,250
2805802012,1819,1426,917,917,298,619,0,509,393
2805802013,960,833,604,604,146,458,0,229,127
2805802014,1022,901,596,596,138,458,0,305,121
2805802015,736,677,426,426,89,337,0,251,59
2805802016,1186,904,533,533,166,367,0,371,282
2805802017,944,818,553,553,132,421,0,265,126
2805803001,1284,1058,759,759,186,573,0,299,226
2805803002,1393,1221,712,712,174,538,0,509,172
2805803003,1838,1254,803,803,295,508,0,451,584
2805803004,1789,1226,817,817,305,512,0,409,563
2805803005,1367,1070,637,637,157,480,0,433,297
2805803006,1343,1068,637,637,170,467,0,431,275
2805803007,1947,1377,937,937,289,648,0,440,570
2805803008,2410,2134,1589,1589,413,1176,0,545,276
2805803009,1834,1605,1295,1295,343,952,0,310,229
2805803010,1375,1182,790,790,174,616,0,392,193
2805804001,1685,1037,696,696,253,443,0,341,648
2805804002,1588,1134,823,823,330,493,0,311,454
2805804003,1720,1327,967,967,390,577,0,360,393
2805804004,1249,981,700,700,245,455,0,281,268
2805804005,1993,1528,1088,1088,360,728,0,440,465
2805804006,2078,1718,1190,1190,345,845,0,528,360
2805804007,2339,2057,1624,1624,546,1078,0,433,282
2805804008,2284,2084,1595,1595,490,1105,0,489,200
2805804009,1611,1295,811,811,197,614,0,484,316
2805804010,1573,1250,865,865,229,636,0,385,323
2805804011,1178,949,652,652,180,472,0,297,229
2805804012,1018,719,455,455,150,305,0,264,299
2805804013,1641,1364,947,947,275,672,0,417,277
2805804014,1902,1786,1481,1481,504,977,0,305,116
2805804015,2257,2114,1573,1573,484,1089,0,541,143
2805804016,1399,1332,1103,1103,382,721,0,229,67
2805805001,2673,2307,1558,1558,416,1142,0,749,366
2805805002,2229,1929,1258,1258,297,961,0,671,300
2805805003,1186,996,632,632,145,487,0,364,190
2805805004,1088,982,642,642,149,493,0,340,106
2805805005,1864,1323,820,820,270,550,0,503,541
2805805006,2255,1819,1112,1112,291,821,0,707,436
2805806001,983,888,617,617,106,511,0,271,95
2805806002,1497,1369,960,960,215,745,0,409,128
2805806003,2181,1938,1391,1391,301,1090,0,547,243
2805806004,2127,1938,1444,1444,335,1109,0,494,189
2805806005,2161,1943,1336,1336,300,1036,0,607,218
2805806006,1766,1612,1045,1045,205,840,0,567,154
2805806007,1722,1508,1023,1023,222,801,0,485,214
2805806008,1950,1739,1208,1208,281,927,0,531,211
2805806009,2050,1768,1254,1254,280,974,0,514,282
2805806010,1746,1518,1061,1061,248,813,0,457,228
2805806011,1743,1524,982,982,218,764,0,542,219
2805806012,1561,1379,911,911,226,685,0,468,182
2805806013,2149,1827,1441,1441,296,1145,0,386,322
2805806014,2238,2013,1484,1484,329,1155,0,529,225
2805806015,1866,1740,1273,1273,278,995,0,467,126
2805806016,1889,1737,1236,1236,246,990,0,501,152
2805806017,1751,1634,1186,1186,273,913,0,448,117
2805806018,1496,1339,850,850,189,661,0,489,157
2805806019,1614,1469,1010,1010,192,818,0,459,145
2805807001,1607,1159,746,746,244,502,0,413,448
2805807002,1598,1346,795,795,167,628,0,551,252
2805807003,1822,1555,994,994,206,788,0,561,267
2805807004,2170,1731,1158,1158,303,855,0,573,439
2805807005,1167,1026,694,694,159,535,0,332,141
2805807006,1820,1631,1081,1081,238,843,0,550,189
2805807007,1583,1516,966,966,177,789,0,550,67
2805807008,951,850,560,560,94,466,0,290,101
2805807009,1083,848,565,565,132,433,0,283,235
2805807010,930,854,554,554,113,441,0,300,76
2805807011,1278,1105,735,735,134,601,0,370,173
2805807012,1068,896,605,605,138,467,0,291,172
2805807013,1208,1036,682,682,169,513,0,354,172
2805807014,1826,1737,1520,1520,502,1018,0,217,89
2805807015,1824,1671,1399,1399,401,998,0,272,153
2805807016,2429,2261,1966,1966,412,1554,0,295,168
2805808001,1460,1249,800,800,204,596,0,449,211
2805808002,850,657,382,382,95,287,0,275,193
2805808003,786,675,429,429,94,335,0,246,111
2805808004,1253,1121,671,671,132,539,0,450,132
2805808005,1259,987,657,657,145,512,0,330,272
2805808006,1713,1471,977,977,212,765,0,494,242
2805808007,1841,1569,1059,1059,246,813,0,510,272
2805808008,2023,1775,1289,1289,301,988,0,486,248
2805808009,2085,1793,1302,1302,351,951,0,491,292
2805808010,1325,1163,837,837,185,652,0,326,162
2805808011,1089,954,593,593,129,464,0,361,135
2805808012,1373,1214,840,840,172,668,0,374,159
2805808013,1859,1637,1154,1154,242,912,0,483,222
2805808014,1251,1074,775,775,167,608,0,299,177
2805808015,1642,1449,998,998,272,726,0,451,193
2805808016,1671,1567,1299,1299,387,912,0,268,104
2805809001,1451,1215,883,883,212,671,0,332,236
2805809002,2605,2343,1916,1916,512,1404,0,427,262
2805809003,1729,1513,1172,1172,323,849,0,341,216
2805809004,2174,2038,1716,1716,437,1279,0,322,136
2805809005,2321,2156,1775,1775,505,1270,0,381,165
2805809006,2124,1909,1451,1451,322,1129,0,458,215
2805809007,2050,1743,1429,1429,344,1085,0,314,307
2805809008,2565,2403,2035,2035,626,1409,0,368,162
2805809009,2573,2398,1952,1952,507,1445,0,446,175
2805809010,2224,2022,1672,1672,452,1220,0,350,202
2805809011,2258,2111,1789,1789,511,1278,0,322,147
2805809012,1985,1871,1383,1383,302,1081,0,488,114
2805901001,2866,2318,1827,1827,425,1402,0,491,548
2805901002,1734,1580,1213,1213,176,1037,0,367,154
2805901003,1824,1366,1101,1101,258,843,0,265,458
2806001001,1980,1763,1481,1481,597,884,0,282,217
2806101001,3080,2395,1736,1736,413,1323,0,659,685
2806101002,3178,2307,1680,1680,450,1230,0,627,871
2806101003,2933,1883,1426,1426,319,1107,0,457,1050
2806101004,2984,2049,1555,1555,441,1114,0,494,935
2806101005,2438,2125,1563,1563,326,1237,0,562,313
2806101006,2056,1855,1422,1422,257,1165,0,433,201
2806101007,2044,1832,1370,1370,163,1207,0,462,212
2806101008,2255,1988,1566,1566,70,1496,0,422,267
2806101009,2849,2544,1940,1940,195,1745,0,604,305
2806101010,1212,1068,808,808,93,715,0,260,144
2806101011,3564,2238,1650,1650,545,1105,0,588,1326
2806101012,2685,1964,1432,1432,269,1163,0,532,721
2806101013,1625,1345,949,949,219,730,0,396,280
2806201001,331,311,267,267,116,151,0,44,20
2806301001,315,275,233,233,62,171,0,42,40
2806401001,176,163,137,137,32,105,0,26,13
2806501002,2173,1724,1008,1008,376,632,0,716,449
2806501003,732,622,399,399,161,238,0,223,110
2806501004,1250,961,640,640,255,385,0,321,289
2806501005,2244,1858,1192,1192,467,725,0,666,386
2806501006,2693,2244,1552,1552,571,981,0,692,449
2806501007,1069,935,526,526,202,324,0,409,134
2806501008,1433,1173,648,648,226,422,0,525,260
2806501009,1062,903,629,629,258,371,0,274,159
2806501010,1466,1131,648,648,243,405,0,483,335
2806501011,2025,1630,1037,1037,396,641,0,593,395
2806501012,1333,1052,608,608,245,363,0,444,281
2806501013,1037,870,562,562,218,344,0,308,167
2806501014,1415,1116,675,675,209,466,0,441,299
2806501015,1418,1148,645,645,237,408,0,503,270
2806501016,1350,1087,665,665,240,425,0,422,263
2806501017,1243,985,637,637,242,395,0,348,258
2806501018,1431,1272,796,796,307,489,0,476,159
2806501019,1212,891,603,603,238,365,0,288,321
2806502001,1308,1070,667,667,256,411,0,403,238
2806502002,1183,916,513,513,188,325,0,403,267
2806502003,1636,1290,832,832,316,516,0,458,346
2806502004,1396,908,521,521,158,363,0,387,488
2806502005,1496,1035,577,577,185,392,0,458,461
2806502006,1245,788,438,438,155,283,0,350,457
2806502007,1285,830,487,487,187,300,0,343,455
2806502009,1315,1005,564,564,224,340,0,441,310
2806502010,1973,1600,1004,1004,388,616,0,596,373
2806502011,1031,778,482,482,193,289,0,296,253
2806502012,1705,1411,858,858,307,551,0,553,294
2806502013,2150,1822,1244,1244,377,867,0,578,328
2806502014,1487,1101,630,630,224,406,0,471,386
2806502015,901,713,418,418,161,257,0,295,188
2806502016,2606,2353,1596,1596,558,1038,0,757,253
2806502017,2431,2346,1592,1592,368,1224,0,754,85
2806502018,1851,1648,1222,1222,414,808,0,426,203
2806502019,2342,2189,1743,1743,659,1084,0,446,153
2806502020,2316,2137,1638,1638,554,1084,0,499,179
2806502021,2684,2524,1921,1921,667,1254,0,603,160
2806503001,1393,1098,624,624,200,424,0,474,295
2806503002,964,776,431,431,137,294,0,345,188
2806503003,1447,1047,608,608,187,421,0,439,400
2806503004,1156,824,464,464,164,300,0,360,332
2806503005,1072,824,524,524,231,293,0,300,248
2806503006,1510,1119,635,635,220,415,0,484,391
2806503007,1576,1266,673,673,237,436,0,593,310
2806503008,1355,1085,720,720,317,403,0,365,270
2806503009,2082,1727,1116,1116,362,754,0,611,355
2806503010,1176,939,503,503,176,327,0,436,237
2806503011,1090,783,446,446,165,281,0,337,307
2806503012,1358,1042,628,628,226,402,0,414,316
2806503013,1036,878,516,516,165,351,0,362,158
2806503014,1202,944,494,494,201,293,0,450,258
2806503015,964,809,427,427,100,327,0,382,155
2806503016,1232,959,607,607,247,360,0,352,273
2806503017,797,771,432,432,101,331,0,339,26
2806503018,1066,1019,522,522,145,377,0,497,47
2806503019,1519,1449,798,798,195,603,0,651,70
2806503020,652,612,323,323,79,244,0,289,40
2806503021,838,811,444,444,121,323,0,367,27
2806503022,1182,1092,612,612,145,467,0,480,90
2806503023,677,651,337,337,71,266,0,314,26
2806503024,1116,1055,557,557,117,440,0,498,61
2806503025,1139,1041,537,537,114,423,0,504,98
2806503026,885,837,419,419,111,308,0,418,48
2806503027,973,934,493,493,132,361,0,441,39
2806503028,1642,1343,872,872,267,605,0,471,299
2806503029,1476,1356,919,919,232,687,0,437,120
2806503030,1844,1733,1156,1156,290,866,0,577,111
2806503031,872,822,479,479,120,359,0,343,50
2806503032,1177,1038,670,670,168,502,0,368,139
2806503033,3342,3112,2503,2503,940,1563,0,609,230
2806503034,1648,1585,1250,1250,366,884,0,335,63
2806503035,1927,1779,1444,1444,523,921,0,335,148
2806503036,1957,1751,1490,1490,498,992,0,261,206
2806503037,2050,1934,1608,1608,543,1065,0,326,116
2806503038,2704,2580,2155,2155,647,1508,0,425,124
2806503039,2118,1938,1585,1585,395,1190,0,353,180
2806503040,1860,1776,1478,1478,504,974,0,298,84
2806503041,1224,1160,775,775,192,583,0,385,64
2806503042,3258,3064,2619,2619,494,2125,0,445,194
2806503043,3563,3344,2922,2922,591,2331,0,422,219
2806503044,2050,1789,1417,1417,319,1098,0,372,261
2806504001,1436,1058,575,575,199,376,0,483,378
2806504002,1516,1143,608,608,192,416,0,535,373
2806504003,1653,1326,859,859,265,594,0,467,327
2806504004,1263,897,570,570,174,396,0,327,366
2806504005,927,769,429,429,129,300,0,340,158
2806504006,1117,868,502,502,174,328,0,366,249
2806504007,1271,1021,587,587,185,402,0,434,250
2806504008,898,685,391,391,118,273,0,294,213
2806504009,1436,1057,576,576,177,399,0,481,379
2806504010,1469,1069,600,600,201,399,0,469,400
2806504011,913,784,416,416,113,303,0,368,129
2806504012,1160,948,476,476,140,336,0,472,212
2806504013,1341,1049,610,610,196,414,0,439,292
2806504014,1187,921,544,544,160,384,0,377,266
2806504015,1400,1131,651,651,197,454,0,480,269
2806504016,1501,1049,577,577,192,385,0,472,452
2806504017,1269,974,524,524,148,376,0,450,295
2806504018,1442,1145,678,678,203,475,0,467,297
2806504021,714,554,296,296,92,204,0,258,160
2806504023,1437,1172,624,624,175,449,0,548,265
2806504024,810,631,370,370,112,258,0,261,179
2806504025,718,586,360,360,117,243,0,226,132
2806504026,1383,1123,636,636,207,429,0,487,260
2806504027,1535,1367,900,900,108,792,0,467,168
2806504028,1405,1276,925,925,88,837,0,351,129
2806504029,2867,2484,1863,1863,228,1635,0,621,383
2806504030,2442,2318,1589,1589,621,968,0,729,124
2806504031,1788,1661,1252,1252,493,759,0,409,127
2806504032,2431,2235,1692,1692,706,986,0,543,196
2806504033,3219,2863,2330,2330,273,2057,0,533,356
2806504034,4367,4129,3484,3484,601,2883,0,645,238
2806504035,2877,2676,2295,2295,381,1914,0,381,201
2806601001,2667,2389,1736,1736,319,1417,0,653,278
2806601002,1723,1506,1039,1039,163,876,0,467,217
2806601003,2612,2368,1804,1804,324,1480,0,564,244
2806601004,1378,1278,966,966,199,767,0,312,100
2806601005,1680,1558,1201,1201,155,1046,0,357,122
2806701001,2117,1720,1380,1380,484,896,0,340,397
2806701002,2123,1837,1457,1457,327,1130,0,380,286
2806701003,1809,1548,1260,1260,318,942,0,288,261
2806801001,920,730,515,515,194,321,0,215,190
2806801002,2699,2309,1630,1630,489,1141,0,679,390
2806801003,1992,1604,1035,1035,280,755,0,569,388
2806801004,2223,1925,1508,1508,234,1274,0,417,298
2806801005,1845,1615,1135,1135,286,849,0,480,230
2806801006,1898,1646,1195,1195,310,885,0,451,252
2806801007,2073,1828,1383,1383,161,1222,0,445,245
2806801008,1970,1793,1354,1354,302,1052,0,439,177
2806901001,52,52,38,38,13,25,0,14,0
2807001001,142,127,100,100,25,75,0,27,15
2807101001,88,74,60,60,23,37,0,14,14
2807201001,2997,2429,1767,1767,371,1396,0,662,568
2807201002,2883,2452,1915,1915,383,1532,0,537,431
2807201003,2152,1862,1494,1494,119,1375,0,368,290
2807301001,2733,2411,1873,1873,414,1459,0,538,322
2807301002,2677,2011,1490,1490,254,1236,0,521,666
2807301003,1737,1328,1033,1033,179,854,0,295,409
2807301004,1802,1473,1131,1131,223,908,0,342,329
2807301005,2289,1908,1553,1553,283,1270,0,355,381
2807301006,2854,2381,1800,1800,320,1480,0,581,473
2807301007,3016,2751,2336,2336,617,1719,0,415,265
2807301008,2499,2224,1853,1853,470,1383,0,371,275
2807401001,1099,924,532,532,206,326,0,392,175
2807401002,733,631,363,363,125,238,0,268,102
2807401003,1376,1098,607,607,196,411,0,491,278
2807401004,945,781,524,524,217,307,0,257,164
2807401005,1260,1081,647,647,238,409,0,434,179
2807401006,1620,1359,895,895,344,551,0,464,261
2807401007,1161,985,602,602,216,386,0,383,176
