Estadística del Padrón Continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Población por sexo, Sección y nacionalidad (principales nacionalidades).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unidades: Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUSEC,Total Población,Españoles,Total Extranjeros,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,República Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
2809202009,1165,961,204,80,0,3,1,1,30,1,0,44,29,1,20,38,0,19,7,0,46,4,2,0,12,1,1,12,4,8,1,0,1,11,6,4,0
2809202010,976,690,286,94,0,8,0,0,18,3,0,63,6,0,5,80,0,44,5,10,77,1,9,0,9,0,0,10,0,22,1,0,11,29,28,0,0
2809202011,1198,897,301,111,1,9,1,1,12,1,0,85,45,0,39,63,0,22,24,0,71,2,11,10,4,0,1,19,1,6,14,0,2,11,4,2,0
2809202012,1079,760,319,108,0,9,0,2,15,4,0,77,40,2,29,87,3,58,10,3,60,2,12,2,13,3,0,8,1,5,1,0,6,24,20,0,0
2809202013,1329,1095,234,77,0,12,0,2,7,1,0,54,36,0,32,38,0,11,14,5,67,11,12,5,9,4,0,3,0,8,2,2,8,16,16,0,0
2809202014,1671,1260,411,146,0,24,0,2,22,5,0,91,87,3,72,86,0,25,13,23,67,3,11,2,11,2,0,17,0,12,2,0,4,25,20,2,0
2809202015,1156,1023,133,46,0,5,3,3,6,0,0,29,25,0,23,29,0,18,0,0,32,1,1,1,0,4,0,4,0,6,2,0,2,1,1,0,0
2809202016,1462,1297,165,62,1,6,0,3,7,0,0,44,17,1,16,40,0,28,2,1,40,1,2,2,2,0,2,13,4,9,3,0,1,6,6,0,0
2809202017,1989,1799,190,83,0,18,1,1,9,1,2,47,25,0,20,46,0,9,13,13,22,4,1,1,3,0,0,2,2,1,2,0,2,14,4,6,0
2809202018,1191,1037,154,33,0,1,0,1,7,0,0,23,5,2,3,44,0,9,6,14,56,1,5,2,13,1,1,21,0,4,3,1,2,16,4,0,0
2809202019,1100,1009,91,47,0,2,3,3,17,4,1,16,10,1,7,13,0,4,0,0,16,1,0,3,3,1,0,3,3,0,0,0,2,5,5,0,0
2809202020,1510,1338,172,95,0,7,0,0,27,3,0,57,47,1,42,4,0,1,0,0,18,0,0,3,0,0,0,0,0,2,2,3,0,8,7,0,0
2809202021,1665,1526,139,73,0,3,1,1,21,1,0,44,27,0,27,7,0,3,0,0,19,0,0,0,3,2,0,7,0,3,0,1,1,13,11,0,0
2809202022,1160,1013,147,77,0,5,0,1,19,0,0,51,32,1,30,4,0,0,3,0,21,0,0,1,3,0,0,11,0,2,0,0,1,13,13,0,0
2809202023,1340,1197,143,65,2,3,0,5,4,0,0,51,28,1,20,4,1,0,0,1,41,2,16,1,1,2,2,2,0,5,1,1,0,5,5,0,0
2809202024,1329,1201,128,74,2,0,2,6,5,1,0,58,15,0,14,10,0,8,1,0,29,1,2,1,3,3,1,4,2,4,0,0,0,0,0,0,0
2809202025,1357,1246,111,53,0,1,0,12,4,1,1,31,14,0,6,13,3,5,1,0,30,0,5,2,6,7,0,4,0,3,0,0,0,1,0,0,0
2809202026,1382,1264,118,38,0,8,1,7,1,0,1,19,17,0,16,11,0,3,7,0,51,2,2,1,6,7,0,12,4,7,3,2,0,1,0,0,0
2809202028,1897,1654,243,111,4,12,4,3,6,1,1,77,31,3,28,29,0,19,2,0,60,3,11,2,4,3,2,7,1,16,2,0,1,12,3,0,0
2809202029,1897,1693,204,38,2,5,2,4,9,2,0,14,55,0,48,29,0,3,4,17,69,6,8,3,6,3,0,15,0,18,4,0,3,13,12,0,0
2809202030,903,791,112,27,0,0,0,1,2,3,2,19,27,1,26,15,0,5,0,0,32,1,0,0,0,12,1,3,0,2,0,0,5,11,6,0,0
2809202031,1074,959,115,63,0,16,0,2,15,0,0,30,19,2,14,6,0,0,6,0,24,1,0,0,2,8,1,8,0,2,0,0,0,3,2,1,0
2809202032,1469,1304,165,65,0,5,0,0,2,0,1,57,27,0,21,19,0,3,4,0,54,2,8,4,6,4,2,11,2,14,0,0,0,0,0,0,0
2809202033,1325,1143,182,55,1,11,0,3,15,0,1,23,23,0,21,30,0,27,0,0,70,1,24,2,12,2,0,8,0,6,0,6,2,4,2,0,0
2809202034,2110,2030,80,31,1,1,2,3,5,8,0,11,7,0,7,16,6,6,1,0,26,3,1,1,5,5,0,0,1,3,0,4,1,0,0,0,0
2809202035,1371,1233,138,32,3,0,2,5,8,0,1,12,7,2,5,38,0,3,3,24,55,2,23,1,5,0,0,1,0,9,5,0,7,6,5,0,0
2809202036,1093,972,121,37,0,0,4,5,12,0,1,15,10,0,10,31,0,6,9,16,39,3,0,1,14,2,0,0,1,0,2,3,5,4,2,0,0
2809202037,1109,1004,105,52,0,0,2,1,8,1,1,38,10,0,10,9,0,2,0,0,22,1,0,3,5,2,0,5,0,1,0,0,5,12,12,0,0
2809202038,2549,2389,160,63,1,8,0,9,17,3,6,19,7,1,2,20,0,12,0,0,39,1,1,2,5,4,1,4,3,3,0,2,3,31,27,0,0
2809202039,813,769,44,8,0,0,0,2,0,0,0,6,2,2,0,6,0,0,1,0,12,0,1,0,7,0,0,0,1,1,0,0,2,16,9,7,0
2809203001,1813,1396,417,138,0,4,0,9,19,1,1,99,66,4,60,99,0,85,3,0,86,7,6,7,8,0,3,14,5,9,6,1,7,28,27,0,0
2809203002,1227,986,241,94,0,11,0,2,31,4,0,45,5,0,4,68,1,44,0,0,53,4,12,1,6,1,2,11,0,9,4,2,1,21,14,6,0
2809203003,1648,1265,383,121,1,13,2,1,15,1,2,85,19,0,16,158,0,130,16,0,72,0,3,5,2,2,0,10,5,15,1,2,9,12,11,0,1
2809203004,1071,876,195,67,0,4,0,1,10,1,3,38,10,0,10,39,0,28,7,0,57,4,5,1,1,2,1,8,6,12,5,6,6,22,19,0,0
2809203005,1132,812,320,88,0,13,0,11,5,1,0,54,10,0,10,163,0,97,20,0,42,0,9,1,6,1,1,8,5,7,1,1,0,17,13,1,0
2809203006,1940,1566,374,109,1,22,0,1,30,7,0,47,21,1,10,154,0,91,17,9,81,4,5,2,20,3,4,9,0,14,3,0,3,9,9,0,0
2809203007,1192,976,216,79,1,6,0,0,5,6,0,60,2,0,1,80,0,45,7,4,37,0,0,0,5,9,1,2,4,7,6,0,0,18,16,2,0
2809203008,1186,1030,156,43,0,4,3,0,3,0,0,32,8,1,5,71,0,60,3,0,24,0,0,0,0,1,0,6,0,3,9,0,1,10,10,0,0
2809203009,1591,1354,237,95,0,3,0,1,13,0,0,75,8,0,8,94,0,41,36,0,30,0,7,1,6,0,3,2,2,3,4,0,0,10,5,0,0
2809203010,1062,907,155,59,0,0,2,0,4,1,0,51,11,3,8,52,0,15,23,0,32,0,1,1,3,2,3,6,0,3,5,0,8,1,1,0,0
2809203011,1461,1132,329,111,0,8,0,1,6,5,1,89,15,1,10,131,0,106,3,1,56,1,1,2,11,2,3,9,2,10,2,1,8,16,14,0,0
2809203012,2024,1751,273,140,0,20,0,4,19,8,0,89,35,0,34,41,0,14,7,0,43,2,2,3,0,3,0,11,3,4,9,1,2,14,14,0,0
2809203013,1432,1201,231,91,0,14,0,2,9,3,0,62,9,0,8,76,0,65,0,0,46,1,1,1,5,3,4,13,2,6,7,0,0,9,4,4,0
2809203014,725,635,90,35,0,8,0,0,1,3,0,23,3,1,0,27,0,18,1,0,17,1,6,0,1,1,0,5,0,1,1,0,0,8,7,0,0
2809203015,1158,1017,141,34,0,0,0,1,7,2,0,24,2,2,0,58,3,41,8,0,32,2,2,4,0,0,1,3,1,5,1,0,1,15,14,0,0
2809203016,1578,1421,157,77,0,13,1,0,26,3,0,31,20,1,10,14,0,3,4,2,33,3,9,2,1,0,0,1,0,10,6,1,0,13,10,0,0
2809203017,2310,2054,256,115,1,2,2,5,26,2,0,75,26,9,16,51,1,24,19,0,56,6,10,4,4,1,0,3,0,8,11,0,4,8,5,0,0
2809203018,1741,1607,134,46,0,2,0,0,18,3,0,22,14,0,14,37,0,21,9,0,31,0,1,0,0,6,1,7,0,8,7,0,1,6,0,6,0
2809203019,1699,1487,212,91,0,8,1,3,25,0,0,53,38,1,32,29,0,21,6,0,36,4,0,9,6,0,1,5,2,3,2,0,1,18,13,2,0
2809203020,1256,1145,111,57,0,11,0,5,13,3,0,25,5,0,5,11,0,7,2,0,38,0,5,4,2,0,4,7,0,2,3,0,1,0,0,0,0
2809203021,920,860,60,24,0,1,0,1,4,1,2,15,7,1,1,2,0,0,0,0,19,0,0,0,3,0,0,3,0,1,0,2,1,8,4,0,0
2809203022,1199,1093,106,28,0,14,0,0,0,0,0,14,13,0,13,25,0,12,2,0,32,2,13,0,3,0,2,4,0,3,0,2,3,8,5,3,0
2809203023,1316,1152,164,53,0,11,2,1,11,1,0,25,21,1,11,32,0,2,15,0,39,0,1,2,9,0,0,10,0,6,1,1,6,19,16,0,0
2809203024,1128,1018,110,57,0,4,0,0,13,1,0,38,9,0,9,23,0,11,12,0,17,0,2,0,6,0,0,4,3,0,1,1,0,4,0,0,0
2809203025,936,840,96,55,0,4,0,2,20,0,0,29,18,0,18,9,0,0,8,0,14,0,0,0,5,0,0,4,0,3,1,0,0,0,0,0,0
2809203026,2000,1818,182,101,0,23,0,5,19,1,2,50,17,0,8,18,0,5,8,0,28,1,3,4,2,1,2,2,0,10,0,0,0,18,15,0,0
2809203027,982,777,205,47,0,13,0,4,7,0,0,23,19,0,19,62,0,44,4,0,54,1,1,3,7,4,4,13,8,2,5,0,2,23,23,0,0
2809203028,2459,2268,191,56,0,0,2,2,15,2,0,30,22,2,17,42,0,14,20,0,56,1,4,0,8,4,1,8,6,10,2,0,3,15,14,0,0
2809203029,951,873,78,44,0,0,1,4,9,0,0,30,2,0,0,15,0,5,6,0,15,1,1,0,4,1,0,0,0,2,1,0,0,2,0,0,0
2809203030,1730,1617,113,46,0,5,0,1,10,7,0,23,18,4,6,19,0,15,1,0,30,0,2,4,5,0,8,2,0,2,1,0,5,0,0,0,0
2809204001,1049,826,223,53,0,15,2,0,1,7,2,25,20,0,20,58,0,37,16,0,64,0,6,2,8,4,3,12,4,7,6,0,1,28,26,2,0
2809204002,1602,1352,250,76,0,1,2,2,4,3,0,63,10,0,10,74,1,36,16,0,73,2,11,1,11,1,4,22,0,6,4,2,1,17,9,2,0
2809204003,1346,1177,169,62,0,6,1,4,8,1,0,42,14,0,10,54,0,48,4,0,28,2,2,1,3,1,2,6,0,3,4,1,3,11,11,0,0
2809204004,1016,914,102,36,1,0,0,4,13,6,0,12,18,0,17,17,0,1,12,2,27,2,0,2,1,2,0,5,0,3,4,0,0,4,4,0,0
2809204005,1801,1576,225,93,1,7,1,1,26,1,0,52,29,2,27,46,0,31,5,0,47,1,11,0,12,1,0,2,3,6,4,2,0,10,8,1,0
2809204006,1605,1370,235,62,0,6,1,3,10,2,0,40,13,0,11,108,0,65,27,0,46,2,3,6,3,0,1,8,2,6,8,0,2,6,4,0,0
2809204007,1218,1012,206,66,0,10,1,2,4,12,0,33,14,2,11,35,0,29,4,1,53,4,7,1,8,2,0,6,1,12,7,0,4,38,37,0,0
2809204008,1774,1498,276,119,0,25,1,3,27,0,0,63,14,0,13,76,0,49,8,0,47,0,3,1,1,0,10,9,1,5,10,1,2,20,20,0,0
2809204009,2101,1718,383,109,0,0,1,2,5,7,1,91,42,0,42,119,0,84,15,4,59,0,0,0,9,0,3,11,2,4,14,0,1,54,52,0,0
2809204010,835,747,88,38,0,0,0,0,0,0,0,38,7,1,6,10,0,3,2,0,32,2,1,2,8,3,0,6,1,4,4,0,0,1,0,0,0
2809204011,1736,1473,263,80,1,10,0,1,15,10,1,41,21,4,15,69,0,46,15,0,74,1,18,0,7,0,1,21,1,4,4,2,6,19,14,1,0
2809204012,1698,1519,179,46,0,16,1,0,4,2,0,21,6,0,3,57,4,28,13,0,46,1,3,0,1,5,0,11,6,5,3,0,2,24,24,0,0
2809204013,2212,1903,309,95,1,3,0,5,25,0,2,58,32,3,26,84,0,51,13,0,88,1,12,4,12,0,2,21,5,3,13,0,7,10,9,0,0
2809204015,1298,1173,125,45,1,0,0,1,5,1,0,36,0,0,0,36,0,12,19,0,43,0,5,1,8,0,3,2,3,14,3,0,3,1,1,0,0
2809204016,1422,1310,112,47,0,7,0,1,3,2,0,34,18,0,16,23,0,15,6,0,22,2,5,0,1,1,1,7,0,4,1,0,0,2,1,0,0
2809204017,1405,1349,56,24,0,5,0,1,3,2,0,12,1,1,0,10,0,4,1,0,12,1,0,0,0,0,1,5,0,3,0,0,1,9,5,0,0
2809204018,2596,2448,148,46,0,0,1,7,10,3,0,23,21,0,20,34,0,20,10,0,34,3,0,1,3,1,0,7,1,2,12,0,2,13,13,0,0
2809204019,1696,1462,234,97,2,7,0,2,21,2,0,63,28,7,20,50,0,29,6,2,49,2,1,1,6,1,3,17,2,3,8,0,1,10,8,0,0
2809204020,1231,1108,123,64,0,1,0,2,13,1,1,45,5,0,4,23,0,10,9,0,27,0,1,0,7,3,0,3,2,3,6,0,0,3,3,0,1
2809204021,1056,935,121,64,0,16,1,0,7,2,0,37,9,0,7,27,0,2,17,0,18,0,0,3,3,0,0,2,2,0,8,0,0,3,3,0,0
2809204022,1172,975,197,88,0,19,1,1,19,0,0,48,20,0,20,28,0,13,11,0,50,0,9,4,3,5,1,6,7,6,8,0,0,11,7,0,0
2809204023,1032,933,99,17,0,4,0,0,1,4,0,8,10,1,9,33,0,15,7,0,23,0,0,1,0,1,2,17,0,1,0,0,1,16,10,5,0
2809204024,1664,1498,166,60,0,9,0,1,6,0,0,42,9,0,6,37,0,30,5,0,45,1,5,0,2,3,1,10,0,8,7,0,3,15,15,0,0
2809204025,2142,1949,193,103,0,17,0,9,11,1,2,61,16,3,11,25,1,4,10,0,27,0,2,0,4,5,0,8,4,1,3,0,0,22,12,7,0
2809204026,1327,1224,103,36,1,3,0,3,5,0,0,24,6,0,0,13,0,6,2,0,47,1,8,1,11,7,1,12,1,1,1,0,0,1,1,0,0
2809204027,2124,1898,226,95,0,10,1,1,10,4,0,69,18,0,18,53,0,15,12,0,39,3,3,0,4,1,0,11,3,8,1,0,1,21,21,0,0
2809204028,1090,1013,77,41,0,3,0,0,2,0,0,36,3,1,1,9,0,0,7,0,15,0,3,0,1,0,0,0,0,6,4,0,0,9,7,0,0
2809204029,892,825,67,25,0,7,3,0,5,0,0,9,7,0,7,9,0,0,5,0,20,0,0,0,1,0,1,10,0,1,1,0,0,6,5,0,0
2809204030,1976,1780,196,92,0,7,0,1,21,3,0,59,27,0,27,22,2,8,7,0,27,0,0,1,10,2,0,9,2,0,1,0,0,28,25,0,0
2809204031,1991,1881,110,40,2,5,0,0,12,1,0,19,13,2,0,19,0,14,1,0,23,1,1,1,6,1,1,4,0,3,3,1,1,15,12,0,0
2809204032,1848,1673,175,58,0,0,0,1,15,8,0,32,26,0,15,56,0,12,23,0,31,3,1,1,1,2,0,10,0,7,2,0,2,4,0,0,0
2809204033,1231,1132,99,41,0,4,0,1,3,3,0,29,20,0,19,13,0,5,2,0,25,2,0,2,5,0,0,7,1,2,4,0,1,0,0,0,0
2809204034,1713,1591,122,32,1,1,0,6,1,2,0,20,4,4,0,37,0,22,7,0,38,5,3,2,1,1,0,16,0,5,2,1,1,11,11,0,0
2809204035,2573,2500,73,32,0,0,0,0,8,3,1,19,0,0,0,2,0,1,1,0,30,1,0,0,12,1,0,2,0,5,1,3,5,9,7,0,0
2809204036,1942,1867,75,31,0,4,1,1,12,0,0,13,4,0,4,17,0,16,0,0,17,0,0,0,2,2,0,2,0,3,3,0,3,6,6,0,0
2809204037,2295,2199,96,29,0,3,1,0,5,2,0,17,8,0,3,9,0,7,2,0,31,4,0,3,2,2,5,2,1,0,5,0,1,19,18,0,0
2809204038,1116,1067,49,21,0,0,0,0,0,1,0,20,0,0,0,13,0,7,0,0,9,0,1,0,1,0,0,1,0,2,1,0,0,6,5,1,0
2809204039,2747,2614,133,39,1,0,0,7,23,2,0,4,4,0,4,37,1,19,4,0,44,1,1,5,10,6,0,3,3,5,4,0,4,9,7,0,0
2809204040,2442,2330,112,51,0,6,0,8,2,8,0,24,6,0,3,19,0,9,4,0,34,3,1,1,7,2,0,4,2,8,0,1,4,2,2,0,0
2809204041,3008,2768,240,69,1,5,2,3,12,4,0,37,11,0,10,84,0,67,5,1,57,0,3,2,12,2,2,3,0,5,8,1,2,19,14,0,0
2809204042,2228,1877,351,117,2,14,1,5,20,8,0,67,18,0,12,133,0,103,8,1,83,4,1,3,7,13,1,11,3,8,14,1,9,0,0,0,0
2809204043,1722,1589,133,47,1,3,2,4,16,1,2,17,16,0,11,43,0,34,1,0,20,0,5,0,5,0,0,2,1,4,3,0,0,7,6,0,0
2809301001,2885,2516,369,167,4,23,2,15,3,23,5,88,38,6,30,74,0,72,0,0,79,7,11,4,7,3,6,1,4,15,3,0,7,11,8,0,0
2809401001,1266,1061,205,37,3,0,0,5,9,0,1,16,55,2,51,81,0,81,0,0,32,3,1,1,3,1,1,15,0,3,1,0,1,0,0,0,0
2809501001,2423,1934,489,170,2,12,7,6,1,73,4,56,13,1,11,219,0,219,0,0,76,2,11,4,14,7,2,2,7,17,3,2,1,10,7,0,1
2809601001,2301,1760,541,69,0,7,0,5,1,4,1,50,25,8,9,361,0,352,3,0,70,2,8,4,10,2,0,20,0,9,3,1,3,16,11,1,0
2809601002,1771,1532,239,85,1,1,0,2,7,1,0,70,1,0,0,86,0,80,5,0,58,7,10,1,7,3,4,5,2,4,6,0,6,9,9,0,0
2809601003,2175,1830,345,103,0,12,0,6,2,2,0,80,4,0,4,110,0,105,0,0,99,1,10,4,23,1,5,13,4,14,4,0,2,29,28,0,0
2809601004,2547,2395,152,55,0,15,1,5,0,3,1,28,12,1,4,45,0,36,0,0,39,0,12,0,8,6,0,4,0,2,2,1,1,1,1,0,0
2809601005,2490,2370,120,42,0,3,0,5,3,0,0,30,9,0,8,32,0,32,0,0,33,0,0,4,6,5,1,7,2,1,0,0,6,3,0,2,1
2809601006,1272,1082,190,79,1,0,1,5,0,4,3,64,6,1,3,58,0,55,0,3,34,3,2,0,4,1,3,10,1,1,0,1,5,13,13,0,0
2809601007,1331,1254,77,11,1,1,1,0,0,0,1,5,4,4,0,39,0,37,0,1,21,3,3,0,2,3,0,5,0,1,2,0,1,2,0,2,0
2809601008,1519,1318,201,66,1,0,0,7,0,3,1,48,5,0,4,61,0,55,1,0,46,1,4,2,6,2,0,13,2,13,0,0,0,23,16,5,0
2809601009,2358,2107,251,57,0,6,1,7,3,5,1,33,11,0,10,92,0,85,1,0,75,0,11,5,19,2,0,21,1,10,1,0,4,16,13,0,0
2809601010,2076,1752,324,48,1,3,3,4,6,3,1,24,1,0,0,240,0,236,0,1,25,1,0,3,8,2,0,0,2,2,4,1,0,10,7,2,0
2809601011,1695,1621,74,37,0,0,1,5,0,3,5,23,0,0,0,11,0,9,0,0,25,4,4,3,3,0,1,0,3,0,0,0,2,1,0,0,0
2809601012,1871,1764,107,39,0,0,1,2,10,5,0,21,8,1,5,14,0,14,0,0,44,2,5,3,5,3,0,5,4,4,3,0,8,2,0,0,0
2809601013,1891,1771,120,58,3,0,4,10,6,5,2,24,1,1,0,7,0,6,0,0,52,10,0,6,13,2,3,1,3,3,2,1,6,2,0,0,0
2809601014,1657,1526,131,77,1,6,0,17,4,2,0,46,10,2,6,15,0,15,0,0,28,4,4,4,5,4,0,0,0,4,1,0,1,1,0,0,0
2809701001,132,128,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2809901001,2659,2153,506,178,2,5,5,8,16,3,0,132,4,3,0,248,0,248,0,0,69,15,2,6,11,2,2,4,10,2,6,4,4,7,7,0,0
2810001001,1145,965,180,142,1,0,1,1,3,0,1,129,0,0,0,11,0,5,0,0,23,2,0,2,11,1,0,1,3,0,0,0,0,4,3,0,0
2810001002,2090,1855,235,176,4,2,9,10,14,2,4,127,5,1,2,3,0,2,0,0,42,5,0,3,7,4,0,5,4,2,2,3,3,9,0,0,0
2810001003,2783,2398,385,287,6,2,6,12,29,3,4,222,7,3,0,2,0,1,1,0,70,10,2,11,12,7,3,3,1,11,3,1,0,18,11,0,1
2810101001,326,274,52,44,1,0,2,2,15,0,1,18,0,0,0,1,0,1,0,0,7,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2810201001,1225,1051,174,127,1,0,0,3,5,0,0,115,3,1,2,29,0,28,0,0,14,1,3,2,2,1,0,0,0,3,1,0,1,1,0,0,0
2810401001,3139,2624,515,367,11,9,6,37,7,6,4,274,6,5,1,13,0,11,0,0,99,1,7,10,9,5,1,6,4,1,1,0,46,28,12,0,2
2810401002,3316,2306,1010,718,4,16,2,24,4,15,2,647,21,7,7,104,0,98,1,0,137,2,2,5,24,13,1,41,15,10,3,3,8,30,10,3,0
2810401003,2944,2640,304,159,7,5,10,30,6,9,5,78,11,4,5,36,0,35,0,0,85,4,1,5,10,7,2,15,4,7,4,0,14,12,2,0,1
2810401004,1106,1027,79,39,9,0,7,2,3,2,2,6,2,1,0,2,0,1,0,0,31,2,2,0,4,0,0,2,5,1,2,0,0,5,4,0,0
2810401005,3849,3528,321,166,11,3,21,35,6,41,4,27,15,3,0,7,0,6,0,0,102,9,1,4,13,6,0,3,4,7,0,2,35,31,10,0,0
2810401006,1954,1834,120,73,3,0,5,17,2,13,1,30,9,9,0,3,0,2,0,0,33,3,0,2,9,2,0,0,5,2,0,0,4,2,0,0,0
2810401007,3723,3404,319,185,11,4,18,44,5,27,11,56,14,5,3,8,0,6,0,0,97,7,0,10,8,4,1,1,4,5,1,1,38,15,12,0,0
2810401008,3073,2837,236,136,10,1,16,30,3,9,5,47,5,1,1,4,0,4,0,0,84,3,2,1,10,1,4,1,6,3,1,1,39,7,5,0,0
2810601001,1897,1317,580,203,0,24,0,1,9,0,0,168,20,1,16,126,0,96,10,0,178,1,11,4,17,1,1,83,0,14,28,0,7,53,42,1,0
2810601002,1735,1059,676,143,0,16,1,0,8,0,0,113,14,0,12,290,0,187,61,10,130,2,3,0,11,2,0,67,5,15,18,0,1,99,94,0,0
2810601003,2338,1554,784,171,0,37,0,2,22,1,0,107,37,1,30,275,2,208,25,2,169,1,11,8,15,7,0,74,0,23,17,0,4,132,121,10,0
2810601004,3293,2388,905,304,1,28,1,0,32,9,0,227,70,2,55,185,3,120,28,2,246,3,11,9,41,13,6,96,5,12,31,0,6,96,92,1,4
2810601005,2174,1623,551,101,1,9,0,1,7,10,0,71,38,0,33,238,0,143,52,4,138,0,1,7,21,0,1,77,4,14,7,0,0,36,13,20,0
2810601006,1689,1266,423,119,0,10,0,1,6,0,0,101,17,4,12,147,0,112,27,1,109,0,8,5,12,0,0,56,0,13,6,3,0,31,31,0,0
2810601007,1835,1379,456,93,1,7,1,0,21,4,0,59,9,0,6,207,3,159,27,3,116,0,3,3,20,3,0,62,4,7,10,0,1,31,29,1,0
2810601008,1771,1252,519,113,0,15,0,0,12,4,0,81,18,0,18,211,1,151,33,7,140,2,6,1,12,0,2,73,9,28,4,0,0,37,35,0,0
2810601009,2408,1647,761,147,1,13,0,0,8,2,0,121,25,0,19,303,5,187,47,14,161,7,7,5,26,1,2,37,6,44,22,1,0,125,119,3,0
2810601010,1457,1055,402,70,0,2,0,1,4,1,1,60,30,0,30,120,0,78,17,1,100,0,4,2,14,1,3,33,0,19,9,0,4,82,81,0,0
2810601011,2274,1381,893,202,0,20,0,2,40,14,0,124,64,0,54,238,2,170,24,12,204,2,6,4,31,2,0,89,4,30,27,0,2,185,167,1,0
2810601012,1829,1249,580,184,1,8,0,3,37,3,0,130,33,7,20,142,0,69,25,1,131,1,5,4,15,3,0,54,4,24,17,2,0,90,80,9,0
2810601013,2239,1533,706,202,1,8,0,0,47,3,0,143,39,3,26,150,3,97,25,4,185,3,2,4,17,3,3,87,5,21,33,1,1,130,127,0,0
2810601014,1002,768,234,61,0,39,0,1,0,0,0,21,8,0,8,87,0,42,23,5,61,0,0,4,4,1,0,27,0,7,11,0,3,17,16,0,0
2810601015,1201,1060,141,28,0,4,0,0,0,4,1,18,2,0,0,44,0,37,2,0,60,0,3,8,9,1,0,17,2,7,8,0,3,7,7,0,0
2810601016,1871,1491,380,89,0,4,0,1,4,2,0,77,6,0,5,159,1,99,42,3,77,0,2,3,12,1,1,31,4,11,8,0,4,49,42,0,0
2810601017,2153,1591,562,100,0,6,0,2,10,1,0,81,44,0,36,191,0,131,13,6,151,3,6,5,14,0,0,70,9,14,13,0,6,76,74,0,0
2810601018,1684,1351,333,59,0,9,0,0,2,0,1,47,5,1,4,172,0,139,20,5,55,1,0,7,3,2,0,24,0,12,4,0,0,42,31,11,0
2810601019,1337,930,407,46,0,10,0,1,9,2,0,23,28,2,24,164,1,107,23,0,111,4,1,7,9,0,0,44,2,11,16,0,5,58,47,4,0
2810601021,1673,1334,339,44,0,6,1,0,7,0,0,30,31,2,26,96,4,75,7,0,113,1,3,5,5,0,0,72,2,14,3,0,1,54,51,2,1
2810601022,1597,1173,424,94,0,9,0,0,4,0,1,77,6,1,4,212,0,146,29,2,74,5,3,1,1,0,1,39,3,6,8,0,3,38,18,5,0
2810601023,2160,1622,538,100,1,18,0,1,9,0,0,68,22,1,15,240,1,145,32,17,115,2,2,5,11,2,1,55,5,8,15,0,1,61,47,13,0
2810601024,1729,1267,462,150,1,15,0,5,23,5,0,99,36,3,20,134,0,89,13,1,116,1,13,3,9,0,0,59,0,16,13,0,0,26,24,1,0
2810601025,1674,1390,284,61,0,7,0,3,1,0,1,49,14,0,14,105,4,75,14,0,83,4,1,2,16,1,1,38,0,7,4,0,3,21,19,0,0
2810601026,1865,1259,606,230,0,31,0,1,41,1,0,152,35,0,35,127,0,85,14,14,150,0,3,1,22,2,0,83,0,12,23,0,0,64,62,0,0
2810601027,1561,1280,281,72,0,0,0,2,4,2,0,62,12,0,12,90,4,43,37,0,64,3,0,4,15,0,1,27,1,10,0,0,1,43,43,0,0
2810601028,2964,2175,789,142,0,9,1,1,12,5,0,112,14,0,13,396,5,252,58,14,137,6,5,2,17,3,0,47,10,8,30,3,1,99,71,10,1
2810601029,1841,1426,415,114,0,16,0,0,14,2,0,82,23,0,17,122,0,77,35,1,77,2,6,1,8,0,0,39,0,5,10,0,0,79,65,4,0
2810601030,2095,1551,544,225,0,28,0,3,9,4,0,180,43,3,18,144,0,84,19,8,94,0,6,1,15,1,2,47,4,2,11,1,1,38,36,2,0
2810601031,1757,1462,295,88,0,10,0,1,5,10,1,58,25,3,22,101,0,50,37,1,50,0,5,1,12,1,0,20,0,9,2,0,0,31,28,3,0
2810601032,1571,1242,329,84,0,13,0,3,11,3,0,54,19,0,15,120,0,92,10,2,69,0,1,3,17,1,0,27,0,8,5,0,3,36,36,0,1
2810601033,1016,709,307,57,0,5,1,1,6,0,0,43,1,0,0,166,1,116,44,0,65,4,9,1,2,2,0,28,0,7,8,0,3,18,18,0,0
2810601034,2333,1936,397,131,2,13,0,5,19,6,0,84,8,0,4,90,0,55,18,4,122,0,7,6,10,1,3,43,7,14,25,0,1,46,44,0,0
