Estadística del Padrón Continuo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.- Madrid, Comunidad de ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Población por sexo, Sección y nacionalidad (principales nacionalidades).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unidades: Personas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUSEC,Total Población,Españoles,Total Extranjeros,Total Unión Europea,Alemania,Bulgaria,Francia,Italia,Polonia,Portugal,Reino Unido,Rumanía,Total Europa No Comunitaria,Rusia,Ucrania,Total Africa,Argelia,Marruecos,Nigeria,Senegal,Total América,Argentina,Bolivia,Brasil,Colombia,Cuba,Chile,Ecuador,Paraguay,Perú,República Dominicana,Uruguay,Venezuela,Total Asia,China,Pakistán,Oceanía y Apátridas
2807920007,1483,1292,191,56,0,12,0,5,3,1,0,34,2,1,1,15,0,10,4,0,104,5,8,4,5,0,5,18,9,16,22,0,2,14,7,0,0
2807920008,1237,1047,190,42,0,3,0,2,0,4,1,31,6,0,0,9,0,7,0,0,98,7,9,6,11,5,2,24,4,9,13,0,0,35,30,0,0
2807920009,796,750,46,28,1,6,0,3,0,0,0,18,0,0,0,0,0,0,0,0,15,0,7,0,1,0,0,0,6,0,1,0,0,3,0,0,0
2807920010,1124,653,471,228,3,65,0,8,15,11,0,119,15,6,5,141,7,50,7,4,68,4,5,1,8,11,4,5,1,11,4,2,3,18,1,1,1
2807920011,632,602,30,11,0,0,0,0,0,1,0,9,1,1,0,0,0,0,0,0,5,0,1,0,1,3,0,0,0,0,0,0,0,13,13,0,0
2807920012,1263,1035,228,48,1,19,0,5,4,3,0,16,3,0,2,14,0,14,0,0,128,1,6,0,15,6,0,23,5,16,33,2,0,35,22,0,0
2807920013,799,705,94,23,0,0,2,5,0,0,1,13,2,0,1,3,0,1,0,1,45,0,2,0,6,1,0,7,3,4,16,0,2,21,14,0,0
2807920014,705,605,100,30,0,2,0,6,0,1,0,21,0,0,0,9,0,7,0,1,56,0,2,0,6,0,0,7,7,8,16,0,1,5,5,0,0
2807920015,852,719,133,26,0,8,0,4,5,0,0,8,1,0,1,9,0,8,0,0,94,0,12,1,2,4,2,45,5,3,13,0,1,3,0,0,0
2807920016,714,611,103,29,0,6,0,3,0,0,1,19,7,0,7,10,0,9,0,1,53,1,3,0,5,3,1,10,3,10,3,0,6,4,3,0,0
2807920017,998,834,164,16,0,1,0,1,2,1,0,10,1,0,0,12,0,9,0,3,102,2,21,1,3,5,0,9,15,13,24,0,0,33,22,0,0
2807920018,886,716,170,50,0,8,0,3,4,1,0,32,0,0,0,11,0,6,0,5,95,0,7,3,9,5,0,32,5,10,8,0,4,14,13,0,0
2807920019,701,612,89,36,1,3,0,1,4,2,0,24,5,0,2,4,0,4,0,0,39,0,8,1,3,1,1,8,2,0,13,0,0,5,4,0,0
2807920020,857,675,182,60,0,6,1,9,7,1,1,35,1,0,0,17,0,14,2,0,81,0,7,5,13,0,3,12,6,6,11,0,5,23,5,12,0
2807920021,838,742,96,21,0,8,0,1,0,0,0,12,2,0,0,20,0,19,1,0,50,2,0,0,1,1,0,18,3,3,9,1,2,3,0,0,0
2807920022,1014,913,101,26,0,1,0,1,1,1,0,20,9,2,2,2,0,2,0,0,57,1,5,1,2,2,0,14,1,5,16,0,2,7,7,0,0
2807920023,950,838,112,21,1,3,0,0,0,0,0,16,0,0,0,5,1,0,3,0,82,1,2,2,15,0,0,20,4,10,22,0,0,4,0,3,0
2807920024,687,608,79,29,0,4,0,0,0,0,0,25,7,0,0,6,0,3,0,3,32,4,2,0,7,0,0,5,0,5,6,0,0,5,5,0,0
2807920025,942,844,98,29,0,1,1,1,1,3,0,22,4,0,2,9,0,1,4,0,56,1,0,0,3,0,1,31,4,7,7,0,0,0,0,0,0
2807920026,1243,1161,82,26,0,3,3,2,0,1,0,16,1,0,0,11,0,11,0,0,43,2,1,3,10,1,0,3,1,9,9,0,0,1,0,0,0
2807920027,1019,997,22,9,0,0,0,1,0,0,0,8,1,0,1,0,0,0,0,0,11,0,0,0,2,4,0,0,1,1,2,0,0,1,1,0,0
2807920028,737,712,25,12,0,0,0,0,0,0,0,11,2,2,0,0,0,0,0,0,7,0,1,2,0,0,0,0,0,1,1,0,0,4,0,0,0
2807920029,1284,1213,71,4,0,0,1,0,0,0,0,3,1,0,0,9,0,8,1,0,48,2,5,0,10,0,8,9,0,7,4,0,1,9,7,0,0
2807920031,1089,956,133,32,0,7,0,2,1,1,0,19,0,0,0,8,0,5,0,1,85,1,10,8,7,1,0,16,2,12,22,0,4,8,8,0,0
2807920032,890,791,99,28,0,5,0,2,1,1,0,19,0,0,0,9,4,4,1,0,62,0,4,1,5,1,0,24,6,3,14,0,0,0,0,0,0
2807920033,963,819,144,45,0,10,0,0,2,1,1,31,2,0,0,15,0,6,0,0,78,0,10,1,5,0,0,19,1,4,32,0,0,4,4,0,0
2807920034,1064,906,158,22,0,4,0,0,1,1,0,15,0,0,0,9,0,7,0,0,105,2,15,1,9,0,2,30,6,8,22,0,1,22,21,0,0
2807920035,1026,904,122,18,1,1,1,0,0,0,0,15,7,0,5,11,0,11,0,0,84,0,3,0,15,2,0,29,9,5,14,0,1,2,2,0,0
2807920036,943,842,101,27,0,4,0,2,0,0,0,18,1,0,1,2,0,2,0,0,69,0,0,0,11,0,0,25,5,5,12,0,4,2,0,0,0
2807920037,782,744,38,7,0,4,0,0,1,0,0,1,0,0,0,8,0,8,0,0,23,1,2,0,3,0,0,6,2,0,4,0,1,0,0,0,0
2807920038,662,618,44,11,1,0,0,0,0,0,0,10,4,0,4,5,0,5,0,0,18,0,0,2,1,3,0,4,1,1,0,0,0,6,0,0,0
2807920039,701,664,37,18,1,0,0,3,0,1,0,12,5,0,5,0,0,0,0,0,14,0,0,5,0,0,0,0,0,5,4,0,0,0,0,0,0
2807920040,941,879,62,24,0,0,1,1,3,1,0,18,4,0,4,0,0,0,0,0,33,0,2,1,3,0,0,7,0,2,11,0,3,1,0,0,0
2807920041,938,868,70,21,0,0,0,0,1,0,1,19,1,0,1,1,0,0,0,0,41,1,2,1,9,0,0,15,0,4,1,2,0,6,0,0,0
2807920042,721,649,72,23,0,0,0,0,4,1,0,18,0,0,0,3,0,3,0,0,38,0,1,2,4,0,0,16,3,4,0,0,3,8,8,0,0
2807920043,863,808,55,28,0,0,0,2,4,0,1,21,0,0,0,0,0,0,0,0,24,0,0,1,5,0,1,7,4,3,0,0,1,3,2,0,0
2807920044,1100,983,117,39,0,6,0,3,0,2,0,28,0,0,0,11,0,8,0,0,41,2,1,5,8,2,0,7,2,3,5,1,0,26,26,0,0
2807920046,862,750,112,38,0,0,0,1,0,1,0,35,0,0,0,5,0,5,0,0,60,0,5,2,10,1,0,14,4,9,12,0,3,9,6,1,0
2807920047,1340,1199,141,31,2,7,0,2,2,0,0,18,2,0,2,16,0,10,0,3,75,1,6,0,9,1,0,19,1,18,9,1,3,17,16,0,0
2807920048,924,805,119,43,0,4,0,3,1,0,0,35,1,0,0,17,0,8,8,0,52,0,4,5,15,1,0,8,0,1,8,0,0,6,4,0,0
2807920049,982,895,87,35,0,6,0,2,4,1,0,21,1,0,0,4,0,4,0,0,46,1,1,1,9,5,0,13,2,2,10,0,1,1,0,0,0
2807920050,953,841,112,21,0,5,0,0,4,1,0,11,1,0,0,13,0,7,0,0,77,0,7,0,8,3,0,24,4,15,5,0,7,0,0,0,0
2807920051,934,854,80,29,0,11,0,1,0,0,0,17,0,0,0,12,0,6,0,0,39,0,5,0,4,0,2,13,2,7,2,0,1,0,0,0,0
2807920053,1886,1669,217,33,0,4,1,0,3,1,0,24,2,2,0,20,1,19,0,0,134,1,8,0,4,3,0,28,14,21,41,0,1,27,15,0,1
2807920055,1783,1716,67,29,0,5,2,7,0,1,0,13,1,0,1,7,5,0,0,1,24,3,5,2,5,0,0,0,1,4,0,0,2,6,3,0,0
2807920056,1259,1198,61,6,0,0,0,1,1,0,0,4,7,0,6,3,0,3,0,0,37,0,4,0,5,4,0,6,9,2,3,0,2,8,8,0,0
2807920058,1058,939,119,24,0,0,0,0,2,3,0,19,2,0,2,5,1,4,0,0,72,1,6,0,2,2,0,19,3,12,20,0,4,16,15,0,0
2807920059,761,695,66,4,0,0,0,1,2,0,0,1,1,0,0,10,0,3,2,0,32,1,1,0,4,1,3,7,3,6,1,0,3,19,18,0,0
2807920062,1438,1357,81,38,0,0,0,1,0,1,0,36,4,0,4,5,0,1,0,0,32,0,1,4,10,0,0,4,0,4,2,0,5,2,1,0,0
2807920063,1236,1139,97,38,2,0,0,1,0,1,2,32,7,0,6,3,0,0,0,0,38,1,0,2,8,3,0,7,5,6,3,0,1,11,10,0,0
2807920064,979,908,71,42,0,8,1,1,0,1,1,30,0,0,0,1,0,1,0,0,28,2,3,1,6,0,1,2,5,0,1,0,4,0,0,0,0
2807920065,1919,1694,225,90,3,11,5,3,3,0,2,62,19,6,12,8,0,4,1,0,65,0,8,0,11,2,1,4,8,8,9,0,4,43,35,0,0
2807920066,1873,1743,130,61,0,8,0,3,0,0,1,48,5,0,5,8,0,3,0,5,38,2,5,3,5,0,0,8,1,9,0,2,2,18,14,0,0
2807920067,2330,2235,95,53,1,3,4,9,2,1,2,29,0,0,0,2,0,0,0,2,35,3,3,0,16,1,3,1,0,3,1,0,3,5,5,0,0
2807920068,2485,2141,344,103,2,7,10,10,4,19,4,40,14,2,3,28,0,8,0,0,149,11,7,19,41,4,2,4,3,4,7,6,23,50,2,0,0
2807920069,1023,943,80,20,1,1,1,2,0,2,1,11,5,3,1,1,0,1,0,0,52,3,4,0,5,4,0,14,6,13,0,0,1,2,2,0,0
2807920070,940,861,79,38,0,9,0,5,0,4,0,20,0,0,0,1,0,0,0,1,27,1,6,0,11,0,0,3,1,1,0,0,1,13,13,0,0
2807920071,2670,2450,220,81,1,3,2,17,4,9,2,35,7,1,3,12,1,8,0,2,106,6,9,5,22,3,3,19,6,10,3,3,10,14,9,1,0
2807920072,1762,1612,150,54,0,2,8,0,3,2,3,35,13,1,12,23,2,10,0,7,54,3,7,0,12,2,0,9,8,3,2,2,2,6,6,0,0
2807920073,1057,858,199,72,1,6,0,3,2,1,0,59,3,1,0,23,0,18,2,3,87,1,14,3,17,1,6,18,4,10,7,0,0,14,13,1,0
2807920074,899,795,104,53,0,16,0,1,0,4,0,32,0,0,0,9,0,7,0,1,41,1,10,0,5,0,0,7,6,4,2,0,3,1,1,0,0
2807920075,971,775,196,69,0,17,0,2,1,3,0,45,8,0,7,14,0,13,0,0,91,1,13,0,14,0,4,19,14,3,13,0,1,14,13,0,0
2807920076,1343,1116,227,97,0,20,0,0,5,1,1,70,6,0,1,30,0,26,1,0,72,1,10,2,6,5,1,12,15,12,5,0,1,22,22,0,0
2807920077,2279,2041,238,92,0,9,3,5,1,1,3,68,0,0,0,6,0,3,1,0,116,2,16,2,14,1,3,13,20,16,21,0,5,24,21,0,0
2807920078,1422,1209,213,77,0,3,1,10,2,4,2,52,22,2,20,16,0,2,0,0,96,3,5,7,16,7,0,28,0,15,2,1,8,2,0,1,0
2807920079,1177,1046,131,45,0,12,0,3,0,0,0,30,1,1,0,3,0,0,1,1,67,3,6,4,10,0,1,15,10,2,5,1,8,15,15,0,0
2807920080,1320,1244,76,33,0,4,0,3,0,0,0,25,0,0,0,7,0,1,0,0,23,1,0,0,3,0,0,10,5,2,1,0,1,13,9,0,0
2807920082,1855,1653,202,76,0,7,0,1,3,2,1,60,12,0,7,11,0,9,0,1,90,2,16,0,11,5,1,17,0,16,8,0,11,13,6,7,0
2807920083,950,820,130,43,0,7,0,0,0,2,4,30,6,0,6,1,0,0,0,0,62,2,20,6,6,3,0,8,4,8,2,0,0,17,12,0,1
2807920084,654,588,66,19,1,0,0,4,0,0,1,12,2,0,2,15,0,1,14,0,17,0,0,1,4,1,7,0,2,0,0,1,0,13,4,0,0
2807920085,1232,958,274,116,1,17,1,0,1,3,0,92,36,1,28,23,5,14,0,1,97,3,14,2,8,5,0,31,10,3,17,0,1,2,0,0,0
2807920086,1594,1389,205,92,0,15,3,1,1,2,1,67,5,1,4,13,0,5,0,0,71,3,14,2,7,5,3,9,9,8,4,1,5,24,11,0,0
2807920087,1145,944,201,78,1,3,0,2,7,1,1,62,3,0,3,20,2,5,1,5,62,4,13,0,8,4,0,4,5,13,10,0,1,38,32,0,0
2807920088,2000,1722,278,107,0,24,2,1,5,0,2,68,39,4,33,28,2,16,0,0,80,1,12,3,6,6,1,15,8,13,7,0,5,24,18,1,0
2807920090,1299,1219,80,34,0,1,1,8,1,1,0,22,8,1,7,1,0,1,0,0,35,0,5,0,6,1,0,2,4,5,6,0,1,2,0,0,0
2807920091,1351,1120,231,65,1,9,0,5,5,3,1,41,11,1,10,13,0,6,0,4,119,1,8,5,12,8,1,22,4,26,18,0,2,23,14,0,0
2807920092,1670,1432,238,68,2,24,5,4,6,2,0,24,4,2,0,29,5,15,1,4,100,10,5,2,14,3,0,22,6,9,8,0,5,37,20,0,0
2807920093,1263,1072,191,88,5,5,28,3,1,1,0,38,3,2,1,9,0,6,1,0,67,0,12,0,2,0,0,12,8,1,8,0,0,24,14,0,0
2807920095,1234,1170,64,29,1,2,1,3,1,0,3,15,2,1,0,1,1,0,0,0,25,0,2,0,4,1,1,3,0,2,0,0,4,7,6,1,0
2807920096,2554,2396,158,58,2,4,12,5,1,5,3,17,5,1,1,10,0,1,4,4,58,2,0,2,11,4,0,8,5,3,10,0,3,27,23,1,0
2807920097,1073,959,114,47,3,15,5,6,2,0,0,13,5,0,1,3,0,2,0,0,51,0,7,0,5,1,0,7,8,8,12,0,2,8,3,0,0
2807920098,1018,940,78,42,0,11,1,4,0,4,5,14,1,0,1,2,2,0,0,0,31,0,1,1,1,5,0,4,6,0,2,2,1,1,0,0,1
2807920099,1828,1719,109,64,10,0,32,10,2,0,3,4,3,2,0,2,0,0,0,0,34,2,4,0,2,5,0,7,1,0,3,0,0,6,2,0,0
2807920100,1465,1214,251,54,0,6,4,3,2,2,1,35,11,0,10,7,2,1,1,0,144,1,15,0,19,5,6,23,30,9,23,0,4,35,25,0,0
2807920101,1430,1292,138,35,2,2,8,4,0,4,1,11,14,0,14,7,2,2,0,0,75,3,2,6,21,2,0,12,10,3,7,1,2,7,6,0,0
2807920102,2008,1870,138,90,0,10,0,6,3,2,3,66,5,5,0,1,0,0,1,0,34,4,1,1,10,1,1,1,6,4,0,1,3,8,5,0,0
2807920103,2395,2295,100,50,1,3,4,4,3,0,0,35,0,0,0,7,0,0,1,0,40,0,0,2,11,0,0,0,4,11,5,2,0,3,3,0,0
2807920104,2454,2404,50,19,0,0,0,8,0,2,5,3,9,1,8,0,0,0,0,0,17,3,0,1,3,1,0,0,1,1,0,0,7,5,5,0,0
2807920105,1989,1873,116,53,3,6,11,3,0,6,4,11,1,0,1,13,0,11,0,0,38,1,0,0,5,3,1,9,2,4,2,0,1,11,5,0,0
2807920106,2515,2383,132,84,0,1,6,11,3,7,0,54,8,3,3,5,0,4,0,0,26,2,3,2,8,1,0,2,1,1,4,0,1,8,6,0,1
2807920107,2135,2085,50,15,1,0,1,3,0,3,2,3,0,0,0,2,0,0,0,1,30,1,0,0,15,4,0,2,1,2,0,3,0,3,3,0,0
2807920108,1720,1587,133,75,5,0,39,6,1,5,2,17,2,1,1,6,0,2,0,0,32,4,1,0,2,0,0,5,5,5,2,0,0,17,1,0,1
2807920109,1972,1898,74,22,0,6,3,2,2,1,1,7,5,1,4,5,0,3,0,0,34,2,2,1,9,2,3,9,1,3,1,0,1,8,8,0,0
2807920110,2155,2048,107,46,1,0,4,13,0,10,2,15,13,5,2,0,0,0,0,0,46,0,11,0,11,0,0,2,0,6,6,0,4,2,2,0,0
2807920111,1940,1886,54,23,0,1,1,0,1,0,0,20,3,3,0,0,0,0,0,0,17,0,0,2,5,0,0,1,1,5,0,0,2,11,4,0,0
2807920112,2050,1912,138,49,0,2,3,4,2,2,6,27,2,0,1,16,1,14,0,0,60,0,0,2,26,6,0,5,0,5,1,3,8,11,10,0,0
2807920113,2221,2158,63,27,4,0,6,5,0,3,0,3,4,0,0,1,0,1,0,0,26,3,0,1,1,0,0,4,5,2,1,1,7,5,4,0,0
2807920114,1855,1810,45,12,2,0,1,1,1,0,1,1,4,1,0,0,0,0,0,0,17,0,2,1,2,1,0,4,2,1,0,1,1,12,11,0,0
2807920115,2116,2070,46,29,0,1,2,4,1,4,1,16,0,0,0,3,0,1,0,0,8,0,1,1,2,0,0,0,0,2,2,0,0,6,3,0,0
2807920116,1798,1572,226,77,5,10,1,10,0,8,2,40,4,3,0,14,5,6,0,0,100,1,12,11,15,5,1,9,6,5,6,3,7,31,19,0,0
2807920117,1724,1618,106,57,1,2,3,11,3,1,1,31,9,0,0,7,0,0,2,0,17,1,0,2,2,1,2,1,1,0,1,0,5,16,6,0,0
2807920118,1845,1760,85,37,4,3,13,7,1,1,2,1,0,0,0,6,0,2,0,0,34,1,0,4,8,6,0,2,0,0,3,3,3,7,6,0,1
2807920119,2616,2288,328,150,10,8,22,36,4,18,5,28,16,4,9,20,5,10,1,0,98,5,2,11,24,6,1,3,9,3,2,2,15,43,36,0,1
2807920120,3098,2681,417,157,3,8,15,34,11,28,2,49,15,8,7,25,1,18,2,0,179,9,24,15,31,12,5,4,6,8,3,1,38,41,14,0,0
2807920121,2847,2255,592,175,9,10,8,34,13,31,11,49,36,7,6,38,3,12,2,1,286,7,3,32,88,17,3,7,3,16,11,5,72,57,15,1,0
2807920122,1509,1424,85,50,2,0,9,7,0,15,5,6,2,0,1,3,1,1,0,0,24,1,2,1,3,2,1,0,1,0,0,1,7,5,2,0,1
2807921001,1572,1398,174,115,6,1,49,19,1,8,6,9,3,1,1,2,0,0,0,0,40,3,2,2,3,0,1,1,7,4,1,1,0,14,0,0,0
2807921002,1499,1444,55,29,4,3,4,6,0,4,1,2,1,0,1,5,0,5,0,0,16,0,1,0,0,0,0,0,3,6,0,0,1,4,0,0,0
2807921003,1255,1197,58,25,2,0,2,8,0,0,1,9,4,1,0,4,0,3,0,1,22,1,1,2,1,1,0,1,1,5,0,0,0,3,0,0,0
2807921004,1190,1148,42,24,1,1,10,5,0,2,2,3,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,14,12,0,0
2807921005,1903,1798,105,77,7,0,18,13,3,8,5,8,2,0,1,1,0,1,0,0,22,0,1,1,5,1,0,1,5,3,0,0,0,1,1,0,2
2807921006,1300,1242,58,23,3,0,4,1,2,0,2,5,3,0,2,2,0,1,0,0,23,1,1,1,0,0,1,0,8,2,0,3,2,7,5,0,0
2807921007,2009,1885,124,62,10,15,6,5,1,1,5,16,2,1,0,5,0,5,0,0,40,8,4,4,4,2,0,1,6,2,1,0,0,15,10,1,0
2807921008,683,655,28,14,2,0,2,1,2,0,0,7,1,1,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0
2807921009,656,620,36,15,0,2,0,3,0,1,2,4,1,0,0,1,0,0,0,0,16,0,0,1,1,1,0,0,1,2,4,0,3,3,3,0,0
2807921010,1308,1227,81,31,6,0,4,3,0,0,1,17,4,0,2,3,0,0,0,0,27,3,0,1,5,4,2,2,3,1,0,0,3,16,12,0,0
2807921011,1706,1585,121,61,2,1,3,10,0,9,4,28,1,0,1,4,0,1,0,0,31,0,6,2,10,2,0,0,2,4,1,0,2,24,22,0,0
2807921012,950,899,51,32,7,1,3,2,1,0,1,16,0,0,0,0,0,0,0,0,15,1,3,2,1,0,0,3,0,2,0,0,2,4,4,0,0
2807921013,1351,1282,69,33,6,0,2,2,7,1,5,5,1,0,0,3,0,0,0,0,26,5,1,0,3,2,0,4,0,3,0,0,0,5,4,0,1
2807921014,2050,1921,129,53,7,4,5,4,0,2,4,22,10,0,8,6,0,1,2,1,47,2,1,2,2,6,1,10,8,1,0,0,7,13,10,0,0
2807921015,1781,1484,297,80,0,7,1,5,0,1,0,61,1,0,0,73,0,66,3,2,134,4,22,1,7,1,1,35,5,13,14,3,8,9,7,1,0
2807921017,1480,1233,247,85,1,10,2,3,0,11,3,53,2,0,0,37,1,36,0,0,114,6,11,0,11,13,0,8,13,5,21,4,9,9,7,1,0
2807921018,1480,1223,257,87,0,5,3,8,3,26,0,39,5,1,1,60,0,53,3,3,100,3,6,2,19,13,0,16,8,1,15,0,6,5,5,0,0
2807921019,1319,1084,235,105,1,11,3,16,6,7,1,53,7,3,0,39,0,34,0,1,79,8,6,2,15,3,1,7,13,3,6,0,11,5,4,0,0
2807921020,1768,1517,251,100,5,10,3,14,5,6,2,49,17,2,3,29,0,26,0,0,99,5,11,3,18,6,5,12,3,8,4,1,12,5,4,0,1
2807921021,1207,1010,197,93,0,7,1,4,4,1,3,71,13,9,0,5,0,0,0,3,60,3,4,4,10,6,0,6,12,5,4,0,2,26,23,0,0
2807921022,1685,1530,155,81,1,3,2,6,4,7,2,53,2,0,1,17,0,14,0,0,45,3,5,1,12,5,0,4,0,2,0,0,9,10,7,0,0
2807921023,1102,923,179,67,0,5,1,9,2,5,0,43,5,0,4,34,0,22,5,0,53,0,0,0,14,1,0,3,10,4,19,0,1,20,11,0,0
2807921025,1385,1257,128,70,5,0,38,4,0,4,5,6,4,1,0,22,0,18,0,0,31,2,3,2,2,3,0,4,4,1,0,0,7,1,0,0,0
2807921026,1594,1460,134,55,1,1,7,6,3,5,3,26,2,1,0,26,0,23,0,0,41,1,0,2,9,1,2,2,6,3,1,1,10,10,5,0,0
2807921027,2620,2484,136,86,11,0,24,15,5,6,7,2,3,0,0,1,0,0,0,1,35,1,3,2,7,1,1,0,2,1,2,0,9,11,3,0,0
2807921028,1293,1195,98,34,3,0,11,4,0,2,5,7,2,1,0,15,0,5,0,0,31,2,1,1,8,0,0,4,0,6,1,0,1,16,0,0,0
2807921029,1613,1513,100,67,10,0,20,9,0,6,5,1,2,1,1,2,2,0,0,0,26,3,1,2,1,0,0,0,2,2,0,0,3,3,0,0,0
2807921030,1575,1430,145,78,2,3,9,14,1,1,3,40,2,1,1,8,0,4,0,0,50,1,0,7,11,1,3,9,2,3,2,0,2,7,3,0,0
2807921031,2802,2609,193,94,5,11,5,16,3,12,4,29,12,1,2,15,0,10,0,1,61,2,2,2,7,3,1,1,6,5,4,0,24,11,6,0,0
2807921032,1590,1443,147,83,5,1,12,17,1,22,3,10,3,1,0,1,0,1,0,0,54,3,1,12,9,4,0,0,5,0,2,2,6,6,0,0,0
2808001001,1338,1078,260,41,2,2,3,3,0,0,5,25,3,0,0,32,0,32,0,0,166,3,75,5,26,0,1,0,12,12,4,0,7,18,11,0,0
2808001002,887,839,48,10,1,0,1,4,0,1,1,1,5,0,5,0,0,0,0,0,27,0,1,2,6,0,0,0,5,7,0,0,1,5,0,0,1
2808001003,2266,1437,829,127,1,11,9,9,21,7,0,64,6,2,4,107,0,106,0,1,548,14,190,6,75,4,2,17,33,68,38,0,11,41,31,3,0
2808001004,1805,1254,551,81,1,8,5,5,4,7,0,48,3,1,2,96,0,89,1,0,341,4,118,6,77,1,1,7,18,59,15,1,7,29,12,6,1
2808001005,1515,1197,318,42,4,3,6,3,0,2,0,21,1,1,0,34,0,33,0,0,195,5,54,1,34,0,1,15,10,44,10,0,2,45,16,0,1
2808001006,1145,884,261,29,3,2,0,2,5,3,1,8,16,3,11,10,0,9,0,0,187,0,40,4,54,2,1,2,4,36,16,0,2,19,15,0,0
2808001007,1654,1574,80,37,3,1,1,14,0,6,2,9,1,0,1,6,0,3,0,0,35,2,6,0,9,0,0,2,4,2,0,0,1,1,1,0,0
2808001008,1650,1361,289,64,5,6,2,11,11,1,2,21,14,1,11,67,0,67,0,0,114,5,14,2,19,1,3,5,9,23,8,0,5,30,26,0,0
2808001009,2500,2341,159,54,4,3,4,17,2,1,6,2,2,0,0,29,0,28,0,0,66,11,10,5,8,1,0,3,7,7,0,1,2,7,3,0,1
2808001010,1410,1217,193,35,6,1,0,6,7,1,2,7,0,0,0,31,0,29,0,0,123,6,32,2,19,0,1,1,13,17,15,0,6,4,0,0,0
2808001011,1748,1603,145,53,2,1,5,20,2,3,3,11,2,0,1,18,0,16,0,0,68,10,12,0,20,0,1,2,3,10,3,0,1,4,0,0,0
2808001012,1541,1431,110,42,5,1,2,5,0,2,6,16,0,0,0,4,0,2,0,1,63,9,15,2,7,0,0,1,3,14,1,5,1,1,0,0,0
2808001013,1292,1244,48,21,0,0,6,11,0,0,3,1,1,0,0,1,0,0,0,0,23,2,1,1,7,0,0,0,0,4,0,0,5,2,0,0,0
2808001014,1711,1656,55,23,1,0,1,6,3,2,2,2,2,0,0,1,0,1,0,0,27,7,3,4,0,0,0,0,2,3,1,0,3,1,0,0,1
2808001015,978,948,30,12,0,0,0,5,0,0,3,4,2,0,2,1,0,1,0,0,14,2,4,0,1,0,1,0,0,1,2,0,0,1,0,0,0
2808001016,2828,2626,202,75,9,3,5,22,0,8,10,7,7,1,1,4,0,3,0,0,105,15,6,7,6,1,7,1,12,5,1,1,14,11,8,1,0
2808001017,1011,940,71,10,0,0,0,1,0,0,1,5,3,0,1,3,0,3,0,0,53,0,12,0,5,1,0,3,4,8,3,1,4,2,1,0,0
2808002001,1812,1586,226,68,3,2,4,7,5,2,9,30,7,1,5,17,0,16,0,0,122,6,50,9,15,1,1,1,1,12,2,2,1,12,0,0,0
2808002002,1581,1470,111,56,5,3,2,21,0,3,2,10,3,0,2,2,0,2,0,0,38,0,6,3,3,2,1,0,1,3,3,0,3,12,5,0,0
2808002003,1809,1232,577,79,7,2,3,5,6,6,1,45,6,3,3,72,0,71,0,0,352,3,109,1,51,7,1,13,35,59,21,0,2,68,29,9,0
2808002004,1509,1437,72,37,1,0,3,8,7,5,3,4,5,0,4,3,0,1,0,0,21,0,3,0,1,1,0,0,1,8,1,0,0,6,2,0,0
2808002005,2750,2551,199,85,7,2,9,25,3,4,13,13,6,4,0,2,0,1,0,0,69,6,5,2,2,0,0,4,25,2,0,0,3,37,9,0,0
2808002006,1282,923,359,55,2,10,0,5,3,2,1,32,1,0,1,12,0,11,1,0,253,6,83,11,28,3,0,2,20,37,22,1,1,38,22,0,0
2808002007,1275,1171,104,38,2,0,10,14,0,0,2,4,3,2,1,2,0,2,0,0,58,8,1,7,11,6,0,0,5,4,1,0,4,3,2,0,0
2808002008,1412,1295,117,61,5,0,13,12,1,9,4,8,0,0,0,0,0,0,0,0,51,9,3,1,4,0,2,1,10,7,1,1,3,5,1,0,0
2808002009,1423,1318,105,57,5,4,11,10,0,3,0,21,3,0,3,2,0,1,0,0,32,1,2,1,7,0,1,2,2,4,1,1,1,11,6,0,0
2808002010,1518,1454,64,20,4,5,2,5,0,0,0,3,1,0,0,9,0,7,1,0,33,1,4,1,2,0,0,0,7,7,0,0,2,1,0,0,0
2808002011,1114,999,115,22,4,2,1,3,0,0,5,5,4,2,1,0,0,0,0,0,79,5,25,2,9,0,0,0,7,23,1,0,2,10,3,0,0
2808002012,1401,1109,292,45,0,7,2,9,0,1,2,16,12,1,9,2,0,2,0,0,224,4,84,6,27,0,0,8,30,23,16,2,2,9,3,0,0
2808002013,1558,1415,143,69,2,3,9,17,7,4,3,18,1,1,0,6,0,6,0,0,36,6,3,2,7,0,3,2,2,3,0,0,1,31,21,0,0
2808002014,1230,1137,93,56,7,0,6,2,0,4,20,5,4,3,0,2,0,1,0,0,26,1,6,2,1,0,0,1,5,2,0,0,2,4,1,0,1
2808002015,1080,1002,78,25,1,0,1,4,1,3,1,7,5,1,0,1,0,0,0,0,40,2,4,3,5,0,2,1,2,4,0,0,4,7,7,0,0
