TIPO_ELECCION;ANIO;MES;VUELTA;COD_PROV;COD_MUN;DIST_ELEC;COD_CAND;VOTOS_CAND;CAND_OBTENIDOS
02;2015;12;1;01;030;99;001381;00000002;000
02;2015;12;1;01;031;99;000025;00000131;000
02;2015;12;1;01;031;99;000049;00000288;000
02;2015;12;1;01;031;99;000059;00000082;000
02;2015;12;1;01;031;99;000170;00000066;000
02;2015;12;1;01;031;99;000231;00000105;000
02;2015;12;1;01;031;99;000596;00000002;000
02;2015;12;1;01;031;99;000610;00000008;000
02;2015;12;1;01;031;99;000682;00000021;000
02;2015;12;1;01;031;99;000757;00000002;000
02;2015;12;1;01;031;99;000897;00000001;000
02;2015;12;1;01;031;99;001127;00000001;000
02;2015;12;1;01;031;99;001156;00000169;000
02;2015;12;1;01;031;99;001279;00000003;000
02;2015;12;1;01;031;99;001381;00000000;000
02;2015;12;1;01;032;99;000025;00000101;000
02;2015;12;1;01;032;99;000049;00000072;000
02;2015;12;1;01;032;99;000059;00000056;000
02;2015;12;1;01;032;99;000170;00000014;000
02;2015;12;1;01;032;99;000231;00000033;000
02;2015;12;1;01;032;99;000596;00000002;000
02;2015;12;1;01;032;99;000610;00000002;000
02;2015;12;1;01;032;99;000682;00000010;000
02;2015;12;1;01;032;99;000757;00000000;000
02;2015;12;1;01;032;99;000897;00000000;000
02;2015;12;1;01;032;99;001127;00000000;000
02;2015;12;1;01;032;99;001156;00000071;000
02;2015;12;1;01;032;99;001279;00000000;000
02;2015;12;1;01;032;99;001381;00000000;000
02;2015;12;1;01;033;99;000025;00000174;000
02;2015;12;1;01;033;99;000049;00000100;000
02;2015;12;1;01;033;99;000059;00000073;000
02;2015;12;1;01;033;99;000170;00000023;000
02;2015;12;1;01;033;99;000231;00000046;000
02;2015;12;1;01;033;99;000596;00000003;000
02;2015;12;1;01;033;99;000610;00000004;000
02;2015;12;1;01;033;99;000682;00000014;000
02;2015;12;1;01;033;99;000757;00000000;000
02;2015;12;1;01;033;99;000897;00000001;000
02;2015;12;1;01;033;99;001127;00000000;000
02;2015;12;1;01;033;99;001156;00000065;000
02;2015;12;1;01;033;99;001279;00000000;000
02;2015;12;1;01;033;99;001381;00000000;000
02;2015;12;1;01;034;99;000025;00000038;000
02;2015;12;1;01;034;99;000049;00000011;000
02;2015;12;1;01;034;99;000059;00000012;000
02;2015;12;1;01;034;99;000170;00000004;000
02;2015;12;1;01;034;99;000231;00000022;000
