TIPO_ELECCION;ANIO;MES;VUELTA;COD_CCAA;COD_PROV;COD_MUN;DISTRITO;MUNICIPIO;COD_DIST_ELEC;COD_PART_JUD;COD_DIP_PROV;COD_COM;POBLACION_DER;N_MESAS;CENSO;CENSO_ESCR;CENSO_CERE;VOTOS_CERE;VOTOS_1AVANCE;VOTOS_2AVANCE;VOTOS_BLANCO;VOTOS_NULOS;VOTOS_CAND;ESCANIOS;VOTOS_REFR_SI;VOTOS_REFR_NO;DATOS_OFIC
04;2011;05;1;01;11;902;99;San José del Valle;0;020;020;000;00004416;00005;00003547;00003547;00000002;00000000;00001395;00001849;00000041;00000019;00002462;011;00000000;00000000;S
04;2011;05;1;01;14;001;99;Adamuz;0;021;021;000;00004414;00006;00003657;00003657;00000019;00000000;00001930;00002388;00000051;00000045;00003153;011;00000000;00000000;S
04;2011;05;1;01;14;002;99;Aguilar de la Frontera;0;002;002;000;00013693;00015;00010940;00010940;00000028;00000000;00004611;00006012;00000144;00000073;00007781;017;00000000;00000000;S
04;2011;05;1;01;14;003;99;Alcaracejos;0;054;054;000;00001548;00002;00001292;00001290;00000003;00000000;00000617;00000876;00000018;00000011;00001038;009;00000000;00000000;S
04;2011;05;1;01;14;004;99;Almedinilla;0;055;055;000;00002524;00004;00002029;00002029;00000015;00000000;00000737;00001172;00000013;00000019;00001575;011;00000000;00000000;S
04;2011;05;1;01;14;005;99;Almodóvar del Río;0;053;053;000;00007916;00010;00006291;00006291;00000007;00000000;00002509;00003176;00000049;00000025;00004405;013;00000000;00000000;S
04;2011;05;1;01;14;006;99;Añora;0;054;054;000;00001540;00002;00001326;00001326;00000002;00000000;00000732;00000994;00000009;00000011;00001205;009;00000000;00000000;S
04;2011;05;1;01;14;007;99;Baena;0;007;007;000;00020862;00024;00016128;00016133;00000239;00000000;00006326;00008345;00000200;00000143;00010905;021;00000000;00000000;S
04;2011;05;1;01;14;008;99;Belalcázar;0;052;052;000;00003458;00005;00002913;00002914;00000012;00000000;00001379;00001398;00000017;00000030;00002323;011;00000000;00000000;S
04;2011;05;1;01;14;009;99;Belmez;0;052;052;000;00003207;00004;00002874;00002874;00000009;00000000;00001269;00001746;00000015;00000007;00002248;011;00000000;00000000;S
04;2011;05;1;01;14;010;99;Benamejí;0;038;038;000;00005184;00007;00004057;00004057;00000008;00000000;00001638;00002397;00000015;00000031;00003287;013;00000000;00000000;S
04;2011;05;1;01;14;011;99;Blázquez (Los);0;052;052;000;00000728;00001;00000608;00000608;00000010;00000000;00000000;00000000;00000005;00000005;00000545;007;00000000;00000000;S
04;2011;05;1;01;14;012;99;Bujalance;0;021;021;000;00007910;00010;00006329;00006329;00000040;00000000;00002731;00003629;00000061;00000079;00004757;013;00000000;00000000;S
04;2011;05;1;01;14;013;99;Cabra;0;013;013;000;00021266;00027;00016978;00016977;00000014;00000000;00006983;00009410;00000336;00000177;00012153;021;00000000;00000000;S
04;2011;05;1;01;14;014;99;Cañete de las Torres;0;021;021;000;00003133;00004;00002626;00002626;00000019;00000000;00001317;00001693;00000019;00000012;00002267;011;00000000;00000000;S
04;2011;05;1;01;14;015;99;Carcabuey;0;055;055;000;00002685;00004;00002203;00002203;00000021;00000000;00001048;00001428;00000014;00000015;00001850;011;00000000;00000000;S
04;2011;05;1;01;14;016;99;Cardeña;0;021;021;000;00001732;00003;00001433;00001433;00000015;00000000;00000685;00000962;00000013;00000014;00001231;009;00000000;00000000;S
04;2011;05;1;01;14;017;99;Carlota (La);0;053;053;000;00013469;00018;00010704;00010707;00000039;00000000;00003556;00005391;00000161;00000067;00007469;017;00000000;00000000;S
04;2011;05;1;01;14;018;99;Carpio (El);0;021;021;000;00004596;00006;00003801;00003801;00000003;00000000;00001597;00002248;00000031;00000039;00003031;011;00000000;00000000;S
04;2011;05;1;01;14;019;99;Castro del Río;0;021;021;000;00008095;00011;00006551;00006551;00000084;00000000;00002993;00003352;00000089;00000050;00005143;013;00000000;00000000;S
04;2011;05;1;01;14;020;99;Conquista;0;054;054;000;00000470;00001;00000418;00000418;00000001;00000000;00000200;00000285;00000001;00000003;00000357;007;00000000;00000000;S
04;2011;05;1;01;14;021;99;Córdoba;0;021;021;000;00328547;00413;00259560;00259605;00000685;00000000;00095874;00125284;00004114;00001909;00158779;029;00000000;00000000;S
04;2011;05;1;01;14;022;99;Doña Mencía;0;013;013;000;00005029;00006;00004080;00004380;00000008;00000000;00001668;00002310;00000035;00000043;00003195;013;00000000;00000000;S
04;2011;05;1;01;14;023;99;Dos Torres;0;054;054;000;00002563;00004;00002092;00002090;00000003;00000000;00001138;00001519;00000026;00000009;00001838;011;00000000;00000000;S
04;2011;05;1;01;14;024;99;Encinas Reales;0;038;038;000;00002419;00003;00001931;00001949;00000014;00000000;00000845;00001312;00000024;00000051;00001570;011;00000000;00000000;S
04;2011;05;1;01;14;025;99;Espejo;0;021;021;000;00003622;00006;00003068;00003068;00000004;00000000;00001730;00001756;00000042;00000059;00002650;011;00000000;00000000;S
04;2011;05;1;01;14;026;99;Espiel;0;052;052;000;00002484;00003;00002066;00002066;00000020;00000000;00000888;00001119;00000010;00000024;00001498;011;00000000;00000000;S
04;2011;05;1;01;14;027;99;Fernán-Núñez;0;042;042;000;00009736;00014;00007947;00007984;00000020;00000000;00003245;00003464;00000110;00000083;00005677;013;00000000;00000000;S
04;2011;05;1;01;14;028;99;Fuente la Lancha;0;052;052;000;00000374;00001;00000334;00000334;00000000;00000000;00000194;00000265;00000001;00000002;00000320;007;00000000;00000000;S
04;2011;05;1;01;14;029;99;Fuente Obejuna;0;052;052;000;00005225;00011;00004384;00004384;00000010;00000000;00001943;00001074;00000038;00000062;00003296;013;00000000;00000000;S
04;2011;05;1;01;14;030;99;Fuente Palmera;0;053;053;000;00010865;00014;00008577;00008577;00000093;00000000;00003220;00003463;00000098;00000053;00006219;017;00000000;00000000;S
04;2011;05;1;01;14;031;99;Fuente-Tójar;0;055;055;000;00000772;00001;00000637;00000637;00000002;00000000;00000266;00000401;00000004;00000005;00000540;007;00000000;00000000;S
04;2011;05;1;01;14;032;99;Granjuela (La);0;052;052;000;00000522;00001;00000437;00000437;00000001;00000000;00000233;00000316;00000005;00000005;00000378;007;00000000;00000000;S
04;2011;05;1;01;14;033;99;Guadalcázar;0;053;053;000;00001593;00002;00001299;00001299;00000003;00000000;00000552;00000729;00000023;00000016;00000983;009;00000000;00000000;S
04;2011;05;1;01;14;034;99;Guijo (El);0;054;054;000;00000429;00001;00000368;00000368;00000000;00000000;00000192;00000271;00000006;00000007;00000316;007;00000000;00000000;S
04;2011;05;1;01;14;035;99;Hinojosa del Duque;0;052;052;000;00007366;00010;00006201;00006202;00000041;00000000;00002661;00003473;00000088;00000090;00004808;013;00000000;00000000;S
04;2011;05;1;01;14;036;99;Hornachuelos;0;053;053;000;00004696;00007;00003823;00003823;00000038;00000000;00001756;00002204;00000087;00000034;00002762;011;00000000;00000000;S
04;2011;05;1;01;14;037;99;Iznájar;0;038;038;000;00004714;00009;00003626;00003625;00000136;00000000;00001277;00002000;00000030;00000031;00002668;011;00000000;00000000;S
04;2011;05;1;01;14;038;99;Lucena;0;038;038;000;00042308;00047;00031731;00031739;00000351;00000000;00011539;00015653;00000365;00000201;00020474;021;00000000;00000000;S
04;2011;05;1;01;14;039;99;Luque;0;007;007;000;00003379;00005;00002719;00002716;00000016;00000000;00001234;00001746;00000014;00000025;00002333;011;00000000;00000000;S
04;2011;05;1;01;14;040;99;Montalbán de Córdoba;0;042;042;000;00004542;00006;00003815;00003815;00000000;00000000;00001831;00002444;00000047;00000027;00003016;011;00000000;00000000;S
04;2011;05;1;01;14;041;99;Montemayor;0;042;042;000;00004114;00005;00003225;00003225;00000012;00000000;00001509;00001992;00000033;00000028;00002592;011;00000000;00000000;S
04;2011;05;1;01;14;042;99;Montilla;0;042;042;000;00023907;00031;00019010;00019010;00000109;00000000;00007616;00010116;00000475;00000213;00012966;021;00000000;00000000;S
04;2011;05;1;01;14;043;99;Montoro;0;021;021;000;00009915;00012;00007738;00007738;00000063;00000000;00003244;00004122;00000089;00000048;00005708;013;00000000;00000000;S
04;2011;05;1;01;14;044;99;Monturque;0;002;002;000;00002009;00002;00001592;00001592;00000008;00000000;00000688;00000973;00000011;00000011;00001312;011;00000000;00000000;S
04;2011;05;1;01;14;045;99;Moriles;0;002;002;000;00003950;00005;00003106;00003106;00000017;00000000;00001301;00001941;00000040;00000038;00002647;011;00000000;00000000;S
04;2011;05;1;01;14;046;99;Nueva Carteya;0;013;013;000;00005679;00007;00004588;00004585;00000009;00000000;00002313;00003015;00000046;00000038;00003865;013;00000000;00000000;S
04;2011;05;1;01;14;047;99;Obejo;0;021;021;000;00001876;00003;00001564;00001564;00000015;00000000;00000678;00000878;00000027;00000006;00001146;009;00000000;00000000;S
04;2011;05;1;01;14;048;99;Palenciana;0;038;038;000;00001607;00002;00001253;00001253;00000012;00000000;00000666;00000870;00000004;00000019;00001103;009;00000000;00000000;S
04;2011;05;1;01;14;049;99;Palma del Río;0;053;053;000;00021605;00025;00016962;00016963;00000638;00000000;00005195;00007734;00000204;00000100;00009955;021;00000000;00000000;S
04;2011;05;1;01;14;050;99;Pedro Abad;0;021;021;000;00002983;00004;00002425;00002425;00000007;00000000;00001228;00001516;00000020;00000034;00001971;011;00000000;00000000;S
04;2011;05;1;01;14;051;99;Pedroche;0;054;054;000;00001660;00002;00001398;00001398;00000003;00000000;00000737;00001017;00000026;00000033;00001199;009;00000000;00000000;S
04;2011;05;1;01;14;052;99;Peñarroya-Pueblonuevo;0;052;052;000;00011814;00016;00009734;00009734;00000027;00000000;00003401;00004582;00000081;00000059;00006132;017;00000000;00000000;S
04;2011;05;1;01;14;053;99;Posadas;0;053;053;000;00007590;00008;00006053;00006056;00000030;00000000;00002639;00003179;00000094;00000061;00004293;013;00000000;00000000;S
04;2011;05;1;01;14;054;99;Pozoblanco;0;054;054;000;00017796;00021;00013724;00013723;00000126;00000000;00006064;00007942;00000186;00000208;00010281;017;00000000;00000000;S
04;2011;05;1;01;14;055;99;Priego de Córdoba;0;055;055;000;00023563;00033;00018613;00019613;00000091;00000000;00006723;00009153;00000281;00000249;00012755;021;00000000;00000000;S
04;2011;05;1;01;14;056;99;Puente Genil;0;002;002;000;00030245;00041;00023477;00023479;00000048;00000000;00008861;00011761;00000264;00000156;00015395;021;00000000;00000000;S
04;2011;05;1;01;14;057;99;Rambla (La);0;042;042;000;00007600;00010;00006095;00006095;00000012;00000000;00003223;00004126;00000046;00000032;00005054;013;00000000;00000000;S
04;2011;05;1;01;14;058;99;Rute;0;038;038;000;00010563;00013;00008227;00008221;00000103;00000000;00003252;00004651;00000106;00000084;00006037;017;00000000;00000000;S
04;2011;05;1;01;14;059;99;San Sebastián de los Ballesteros;0;042;042;000;00000832;00001;00000709;00000709;00000001;00000000;00000431;00000543;00000010;00000006;00000625;007;00000000;00000000;S
04;2011;05;1;01;14;060;99;Santaella;0;042;042;000;00006182;00008;00004847;00004847;00000014;00000000;00002092;00002744;00000047;00000083;00003710;013;00000000;00000000;S
04;2011;05;1;01;14;061;99;Santa Eufemia;0;054;054;000;00000960;00001;00000855;00000855;00000004;00000000;00000437;00000605;00000008;00000015;00000712;007;00000000;00000000;S
04;2011;05;1;01;14;062;99;Torrecampo;0;054;054;000;00001291;00002;00001107;00001107;00000000;00000000;00000512;00000714;00000015;00000011;00000914;009;00000000;00000000;S
04;2011;05;1;01;14;063;99;Valenzuela;0;007;007;000;00001317;00002;00001115;00001115;00000005;00000000;00000573;00000757;00000006;00000016;00000948;009;00000000;00000000;S
04;2011;05;1;01;14;064;99;Valsequillo;0;052;052;000;00000401;00001;00000355;00000355;00000000;00000000;00000158;00000246;00000005;00000006;00000304;007;00000000;00000000;S
04;2011;05;1;01;14;065;99;Victoria (La);0;042;042;000;00002278;00002;00001833;00001833;00000003;00000000;00000796;00001072;00000017;00000028;00001382;011;00000000;00000000;S
04;2011;05;1;01;14;066;99;Villa del Río;0;021;021;000;00007451;00009;00005922;00005922;00000011;00000000;00002577;00003376;00000106;00000063;00004333;013;00000000;00000000;S
04;2011;05;1;01;14;067;99;Villafranca de Córdoba;0;021;021;000;00004660;00006;00003786;00003786;00000006;00000000;00001791;00002246;00000058;00000033;00002977;011;00000000;00000000;S
04;2011;05;1;01;14;068;99;Villaharta;0;052;052;000;00000762;00001;00000613;00000613;00000032;00000000;00000277;00000346;00000034;00000012;00000411;007;00000000;00000000;S
04;2011;05;1;01;14;069;99;Villanueva de Córdoba;0;054;054;000;00009599;00013;00007895;00007895;00000135;00000000;00003258;00004357;00000121;00000071;00005716;013;00000000;00000000;S
04;2011;05;1;01;14;070;99;Villanueva del Duque;0;054;054;000;00001618;00002;00001391;00001391;00000007;00000000;00000727;00000947;00000006;00000048;00001131;009;00000000;00000000;S
04;2011;05;1;01;14;071;99;Villanueva del Rey;0;052;052;000;00001206;00002;00001025;00001025;00000003;00000000;00000469;00000598;00000020;00000005;00000798;009;00000000;00000000;S
04;2011;05;1;01;14;072;99;Villaralto;0;054;054;000;00001315;00002;00001174;00001174;00000009;00000000;00000605;00000886;00000005;00000007;00001036;009;00000000;00000000;S
04;2011;05;1;01;14;073;99;Villaviciosa de Córdoba;0;021;021;000;00003556;00004;00003023;00003023;00000007;00000000;00001260;00000787;00000076;00000045;00002177;011;00000000;00000000;S
04;2011;05;1;01;14;074;99;Viso (El);0;054;054;000;00002822;00005;00002392;00002392;00000003;00000000;00001239;00001598;00000016;00000014;00002052;011;00000000;00000000;S
04;2011;05;1;01;14;075;99;Zuheros;0;013;013;000;00000767;00001;00000622;00000622;00000009;00000000;00000339;00000412;00000010;00000027;00000486;007;00000000;00000000;S
04;2011;05;1;01;18;001;99;Agrón;0;122;122;000;00000340;00001;00000304;00000304;00000014;00000000;00000120;00000196;00000007;00000004;00000238;007;00000000;00000000;S
04;2011;05;1;01;18;002;99;Alamedilla;0;089;089;000;00000699;00001;00000631;00000631;00000001;00000000;00000285;00000449;00000008;00000004;00000536;007;00000000;00000000;S
04;2011;05;1;01;18;003;99;Albolote;0;087;087;000;00017637;00023;00013406;00013406;00000057;00000000;00004964;00005866;00000218;00000167;00008750;017;00000000;00000000;S
04;2011;05;1;01;18;004;99;Albondón;0;147;147;000;00000883;00002;00000862;00000861;00000042;00000000;00000425;00000539;00000012;00000015;00000724;007;00000000;00000000;S
04;2011;05;1;01;18;005;99;Albuñán;0;089;089;000;00000429;00001;00000371;00000371;00000001;00000000;00000154;00000239;00000004;00000004;00000289;007;00000000;00000000;S
04;2011;05;1;01;18;006;99;Albuñol;0;147;147;000;00006704;00007;00004260;00004260;00000134;00000000;00001698;00001174;00000046;00000061;00003264;013;00000000;00000000;S
04;2011;05;1;01;18;007;99;Albuñuelas;0;147;147;000;00000982;00002;00000832;00000832;00000014;00000000;00000315;00000480;00000025;00000014;00000613;007;00000000;00000000;S
04;2011;05;1;01;18;010;99;Aldeire;0;089;089;000;00000696;00001;00000582;00000582;00000003;00000000;00000256;00000362;00000009;00000004;00000462;007;00000000;00000000;S
04;2011;05;1;01;18;011;99;Alfacar;0;087;087;000;00005444;00007;00004252;00004252;00000011;00000000;00001918;00002520;00000040;00000025;00003075;013;00000000;00000000;S
04;2011;05;1;01;18;012;99;Algarinejo;0;122;122;000;00003552;00005;00002834;00002834;00000058;00000000;00001049;00001798;00000010;00000019;00002216;011;00000000;00000000;S
04;2011;05;1;01;18;013;99;Alhama de Granada;0;122;122;000;00006097;00006;00004416;00004416;00000026;00000000;00001277;00002824;00000078;00000055;00003440;013;00000000;00000000;S
04;2011;05;1;01;18;014;99;Alhendín;0;087;087;000;00006934;00010;00005585;00005585;00000014;00000000;00002091;00001993;00000106;00000072;00003740;013;00000000;00000000;S
04;2011;05;1;01;18;015;99;Alicún de Ortega;0;089;089;000;00000520;00001;00000465;00000465;00000000;00000000;00000222;00000312;00000000;00000002;00000391;007;00000000;00000000;S
04;2011;05;1;01;18;016;99;Almegíjar;0;147;147;000;00000401;00001;00000373;00000373;00000022;00000000;00000203;00000249;00000002;00000000;00000328;007;00000000;00000000;S
04;2011;05;1;01;18;017;99;Almuñécar;0;140;140;000;00027703;00033;00018878;00018880;00000949;00000000;00006885;00009761;00000163;00000136;00012432;021;00000000;00000000;S
04;2011;05;1;01;18;018;99;Alquife;0;089;089;000;00000692;00001;00000673;00000673;00000004;00000000;00000295;00000451;00000020;00000018;00000541;007;00000000;00000000;S
04;2011;05;1;01;18;020;99;Arenas del Rey;0;122;122;000;00002029;00003;00001496;00001496;00000023;00000000;00000646;00000968;00000015;00000015;00001238;011;00000000;00000000;S
04;2011;05;1;01;18;021;99;Armilla;0;087;087;000;00021895;00024;00015908;00015909;00000110;00000000;00005642;00007447;00000211;00000124;00009796;021;00000000;00000000;S
04;2011;05;1;01;18;022;99;Atarfe;0;087;087;000;00015945;00021;00012312;00012312;00000031;00000000;00004127;00005648;00000220;00000137;00007153;017;00000000;00000000;S
04;2011;05;1;01;18;023;99;Baza;0;023;023;000;00021982;00029;00016210;00016198;00000169;00000000;00005908;00008475;00000163;00000125;00010986;021;00000000;00000000;S
04;2011;05;1;01;18;024;99;Beas de Granada;0;087;087;000;00001035;00001;00000885;00000885;00000000;00000000;00000404;00000568;00000017;00000010;00000688;009;00000000;00000000;S
04;2011;05;1;01;18;025;99;Beas de Guadix;0;089;089;000;00000396;00001;00000326;00000326;00000002;00000000;00000192;00000243;00000001;00000001;00000283;007;00000000;00000000;S
04;2011;05;1;01;18;027;99;Benalúa;0;089;089;000;00003368;00004;00002589;00002589;00000008;00000000;00001063;00001572;00000016;00000023;00001944;011;00000000;00000000;S
04;2011;05;1;01;18;028;99;Benalúa de las Villas;0;087;087;000;00001414;00002;00000999;00000999;00000003;00000000;00000409;00000688;00000005;00000000;00000895;009;00000000;00000000;S
04;2011;05;1;01;18;029;99;Benamaurel;0;023;023;000;00002458;00003;00001924;00001924;00000031;00000000;00000796;00001254;00000009;00000005;00001564;011;00000000;00000000;S
04;2011;05;1;01;18;030;99;Bérchules;0;147;147;000;00000822;00001;00000644;00000644;00000027;00000000;00000246;00000413;00000008;00000006;00000495;007;00000000;00000000;S
04;2011;05;1;01;18;032;99;Bubión;0;147;147;000;00000350;00001;00000274;00000274;00000024;00000000;00000095;00000145;00000006;00000003;00000187;007;00000000;00000000;S
04;2011;05;1;01;18;033;99;Busquístar;0;147;147;000;00000298;00001;00000291;00000291;00000013;00000000;00000125;00000177;00000000;00000000;00000269;007;00000000;00000000;S
04;2011;05;1;01;18;034;99;Cacín;0;122;122;000;00000618;00002;00000521;00000534;00000008;00000000;00000268;00000362;00000008;00000001;00000425;007;00000000;00000000;S
04;2011;05;1;01;18;035;99;Cádiar;0;147;147;000;00001637;00002;00001333;00001333;00000074;00000000;00000424;00000792;00000013;00000014;00001123;009;00000000;00000000;S
04;2011;05;1;01;18;036;99;Cájar;0;087;087;000;00004690;00004;00003515;00003515;00000015;00000000;00001303;00001822;00000059;00000034;00002304;011;00000000;00000000;S
04;2011;05;1;01;18;037;99;Calicasas;0;087;087;000;00000555;00001;00000493;00000493;00000002;00000000;00000254;00000355;00000001;00000011;00000434;007;00000000;00000000;S
04;2011;05;1;01;18;038;99;Campotéjar;0;087;087;000;00001418;00002;00001089;00001089;00000002;00000000;00000448;00000705;00000017;00000021;00000888;009;00000000;00000000;S
04;2011;05;1;01;18;039;99;Caniles;0;023;023;000;00004905;00008;00003768;00003768;00000040;00000000;00001270;00001982;00000036;00000019;00002939;011;00000000;00000000;S
04;2011;05;1;01;18;040;99;Cáñar;0;147;147;000;00000412;00001;00000258;00000258;00000022;00000000;00000047;00000122;00000000;00000001;00000177;007;00000000;00000000;S
04;2011;05;1;01;18;042;99;Capileira;0;147;147;000;00000541;00001;00000443;00000443;00000019;00000000;00000150;00000222;00000006;00000008;00000353;007;00000000;00000000;S
04;2011;05;1;01;18;044;99;Cástaras;0;147;147;000;00000282;00001;00000225;00000225;00000021;00000000;00000069;00000114;00000002;00000002;00000163;007;00000000;00000000;S
04;2011;05;1;01;18;045;99;Castilléjar;0;023;023;000;00001580;00003;00001274;00001274;00000057;00000000;00000499;00000775;00000012;00000002;00001000;009;00000000;00000000;S
04;2011;05;1;01;18;046;99;Castril;0;023;023;000;00002451;00005;00001985;00001985;00000026;00000000;00000701;00001055;00000008;00000008;00001593;011;00000000;00000000;S
04;2011;05;1;01;18;047;99;Cenes de la Vega;0;087;087;000;00007085;00010;00005598;00005598;00000037;00000000;00001525;00002276;00000112;00000091;00002961;013;00000000;00000000;S
04;2011;05;1;01;18;048;99;Cijuela;0;087;087;000;00002993;00004;00002271;00002271;00000003;00000000;00000946;00001231;00000033;00000017;00001573;011;00000000;00000000;S
04;2011;05;1;01;18;049;99;Cogollos de Guadix;0;089;089;000;00000716;00001;00000637;00000637;00000004;00000000;00000307;00000432;00000005;00000008;00000540;007;00000000;00000000;S
04;2011;05;1;01;18;050;99;Cogollos de la Vega;0;087;087;000;00002068;00003;00001675;00001675;00000003;00000000;00000880;00001166;00000012;00000014;00001388;011;00000000;00000000;S
04;2011;05;1;01;18;051;99;Colomera;0;087;087;000;00001545;00002;00001213;00001213;00000003;00000000;00000412;00000664;00000014;00000008;00000853;009;00000000;00000000;S
04;2011;05;1;01;18;053;99;Cortes de Baza;0;023;023;000;00002259;00005;00001854;00001854;00000018;00000000;00000760;00001161;00000012;00000011;00001410;011;00000000;00000000;S
04;2011;05;1;01;18;054;99;Cortes y Graena;0;089;089;000;00001033;00002;00000886;00000886;00000003;00000000;00000370;00000559;00000011;00000006;00000725;009;00000000;00000000;S
04;2011;05;1;01;18;056;99;Cúllar;0;023;023;000;00004703;00008;00003735;00003735;00000029;00000000;00001744;00002583;00000030;00000029;00003074;011;00000000;00000000;S
04;2011;05;1;01;18;057;99;Cúllar Vega;0;087;087;000;00006914;00007;00005030;00005030;00000028;00000000;00001620;00002431;00000094;00000063;00003031;013;00000000;00000000;S
04;2011;05;1;01;18;059;99;Chauchina;0;087;087;000;00004760;00007;00004044;00004045;00000010;00000000;00001717;00002414;00000030;00000030;00003081;011;00000000;00000000;S
04;2011;05;1;01;18;061;99;Chimeneas;0;122;122;000;00001520;00002;00001124;00001124;00000007;00000000;00000520;00000000;00000002;00000051;00000940;009;00000000;00000000;S
04;2011;05;1;01;18;062;99;Churriana de la Vega;0;087;087;000;00012448;00015;00009383;00009383;00000045;00000000;00002977;00003801;00000127;00000082;00005964;017;00000000;00000000;S
04;2011;05;1;01;18;063;99;Darro;0;087;087;000;00001462;00002;00001188;00001188;00000001;00000000;00000434;00000744;00000013;00000004;00000900;009;00000000;00000000;S
